"Condition","Line","EvoTime","Area","Major","Minor","AR","Volume"
"PM",1,"t200",38.334,8.112,6.017,1.348,153.775301530338
"PM",1,"t200",29.668,6.94,5.443,1.275,107.655137851674
"PM",1,"t200",40.28,8.468,6.056,1.398,162.611480786515
"PM",1,"t200",42.696,8.112,6.701,1.211,190.724199238181
"PM",1,"t200",40.787,8.501,6.109,1.391,166.115014619128
"PM",1,"t200",38.43,8.909,5.492,1.622,140.698231419285
"PM",1,"t200",47.101,9.176,6.536,1.404,205.246667430275
"PM",1,"t200",61.753,10.588,7.426,1.426,305.719010117324
"PM",1,"t200",58.76,9.891,7.564,1.308,296.306967988866
"PM",1,"t200",28.145,7.152,5.011,1.427,94.0318398239061
"PM",1,"t200",46.972,8.566,6.982,1.227,218.643404592473
"PM",1,"t200",24.28,6.521,4.741,1.376,76.7454670029577
"PM",1,"t200",23.558,6.112,4.907,1.246,77.0573525338269
"PM",1,"t200",45.919,8.928,6.548,1.363,200.43342390931
"PM",1,"t200",38.74,8.672,5.688,1.525,146.905165556184
"PM",1,"t200",54.67,10.193,6.829,1.493,248.894254805171
"PM",1,"t200",34.319,7.948,5.498,1.446,125.795745079518
"PM",1,"t200",22.548,6.419,4.472,1.435,67.2155238589723
"PM",1,"t200",45.62,8.493,6.839,1.242,207.991196783857
"PM",1,"t200",56.52,9.435,7.627,1.237,287.374361661149
"PM",1,"t200",39.643,8.135,6.205,1.311,163.998452959428
"PM",1,"t200",44.738,8.993,6.334,1.42,188.911907739532
"PM",1,"t200",47.347,8.71,6.921,1.258,218.451220660017
"PM",1,"t200",26.13,6.739,4.937,1.365,86.004333209305
"PM",1,"t200",44.829,9.643,5.919,1.629,176.891705424408
"PM",1,"t200",41.504,8.241,6.412,1.285,177.404880699793
"PM",1,"t200",54.734,9.169,7.6,1.206,277.298665539096
"PM",1,"t200",49.576,8.855,7.129,1.242,235.637505875408
"PM",1,"t200",32.4,7.234,5.703,1.269,123.192386894193
"PM",1,"t200",25.162,6.399,5.007,1.278,83.9974139008113
"PM",1,"t200",26.931,6.435,5.329,1.208,95.6838439347567
"PM",1,"t200",35.239,7.704,5.824,1.323,136.822533871453
"PM",1,"t200",33.421,7.618,5.586,1.364,124.463340623749
"PM",1,"t200",64.127,11.62,7.026,1.654,300.345439050546
"PM",1,"t200",45.625,8.468,6.86,1.234,208.654474825154
"PM",1,"t200",46.561,8.731,6.79,1.286,210.766779257147
"PM",1,"t200",27.691,7.475,4.716,1.585,87.0477223695196
"PM",1,"t200",42.808,8.464,6.44,1.314,183.800213584588
"PM",1,"t200",60.689,9.999,7.728,1.294,312.672306629313
"PM",1,"t200",32.887,7.64,5.481,1.394,120.174295553966
"PM",1,"t200",49.437,9.74,6.463,1.507,213.022702990072
"PM",1,"t200",41.087,8.242,6.347,1.298,173.847411694009
"PM",1,"t200",45.288,8.611,6.697,1.286,202.214740028531
"PM",1,"t200",14.679,4.347,4.299,1.011,42.0652188501893
"PM",1,"t200",35.554,7.441,6.084,1.223,144.214303760251
"PM",1,"t200",12.717,4.319,3.749,1.152,31.7843040978993
"PM",1,"t200",44.668,8.217,6.922,1.187,206.146088720952
"PM",1,"t200",13.594,4.783,3.619,1.322,32.8001756475082
"PM",1,"t200",55.178,9.197,7.639,1.204,281.007446690445
"PM",1,"t200",42.06,8.81,6.078,1.45,170.41033186346
"PM",1,"t200",43.866,8.297,6.731,1.233,196.824380649801
"PM",1,"t200",29.257,6.474,5.754,1.125,112.230534817172
