"Condition","Line","EvoTime","Replicate","Area","Radius","Volume"
"PA",2,"t1000","C",1738.413,23.5234785729157,54524.694608504
"PA",2,"t1000","C",5320.819,41.1542135181144,291965.49495632
"PA",2,"t1000","C",5135.269,40.4302719618994,276827.096356682
"PA",2,"t1000","C",3840.084,34.961932168806,179009.00844069
"PA",2,"t1000","C",7957.707,50.3290851243489,534005.483996836
"PA",2,"t1000","C",4957.038,39.7224646968026,262541.022607612
"PA",2,"t1000","C",5274.823,40.9759479300924,288187.830117938
"PA",2,"t1000","C",4839.959,39.2505643070799,253294.829297507
"PA",2,"t1000","C",3300.685,32.4135876860082,142649.390228523
"PA",2,"t1000","C",5569.611,42.1053707203486,312680.714564175
"PA",2,"t1000","C",5478.143,41.7581976961234,305009.837868846
"PA",2,"t1000","C",5572.225,42.1152502727987,312900.867268461
"PA",2,"t1000","C",4768.875,38.961263563631,247735.194369348
"PA",2,"t1000","C",5204.262,40.7009587711472,282424.604128331
"PA",2,"t1000","C",4701.45,38.6848551037584,242499.88270342
"PA",2,"t1000","C",5793.838,42.9445679259592,331751.826057338
"PA",2,"t1000","C",3739.208,34.4996648229736,172001.896937842
"PA",2,"t1000","C",4758.944,38.9206747499967,246961.748769931
"PA",2,"t1000","C",7098.432,47.5342095969143,449891.139329925
"PA",2,"t1000","C",6428.364,45.2350728217384,387716.684886189
"PA",2,"t1000","C",3285.527,32.3390742821091,141667.868945167
"PA",2,"t1000","C",4113.442,36.1849313229088,198459.488361025
"PA",2,"t1000","C",5498.528,41.835819842073,306713.902406125
"PA",2,"t1000","C",4752.149,38.8928786195933,246433.005652295
"PA",2,"t1000","C",3851.06,35.0118618511919,179777.040934202
"PA",2,"t1000","C",5224.124,40.7785521549013,284042.950663563
"PA",2,"t1000","C",6127.304,44.1631230649904,360801.17414481
"PA",2,"t1000","C",5609.334,42.2552537219559,316031.775174925
"PA",2,"t1000","C",4384.71,37.359022217517,218411.304409825
"PA",2,"t1000","C",1652.172,22.9325681352099,50518.0626147814
"PA",2,"t1000","C",5978.342,43.6229912040403,347724.213974326
"PA",2,"t1000","C",3060.777,31.2133878088227,127382.959329767
"PA",2,"t1000","C",6866.365,46.7507418299043,428010.209899854
"PA",2,"t1000","C",2656.228,29.0775451570142,102982.119489767
"PA",2,"t1000","C",4939.267,39.6511981735906,261130.472865702
"PA",2,"t1000","C",7444.442,48.6789429396513,483183.423114059
"PA",2,"t1000","C",6791.622,46.4955957680223,421040.681494943
"PA",2,"t1000","C",5049.028,40.0893443201404,269882.96263204
"PA",2,"t1000","C",4912.61,39.5440555578882,259019.363698983
"PA",2,"t1000","C",5799.065,42.9639351098384,332200.869810313
"PA",2,"t1000","C",4336.101,37.1513635791665,214789.419689317
"PA",2,"t1000","C",4584.371,38.2001388902484,233498.145232569
"PA",2,"t1000","C",3815.518,34.8499225295008,177294.008946554
"PA",2,"t1000","C",3552.091,33.6253725916081,159253.844472397
"PA",2,"t1000","C",6135.144,44.1913678036918,361493.873376817
"PA",2,"t1000","C",5276.391,40.982037756451,288316.340239731
"PA",2,"t1000","C",4234.18,36.7121417773696,207261.08862787
"PA",2,"t1000","C",6957.31,47.0593301508356,436541.797668947
"PA",2,"t1000","C",6501.538,45.4917994895738,394355.550759793
"PA",2,"t1000","C",8854.093,53.0880903319257,626729.185321694
"PA",2,"t1000","C",6133.053,44.1838364381043,361309.0808243
"PA",2,"t1000","C",4599.529,38.263240224647,234657.177396307
"PA",2,"t1000","C",6105.874,44.0858260441218,358909.998681768
"PA",2,"t1000","C",3489.37,33.327180612124,155054.485616703
"PA",2,"t1000","C",3784.158,34.7064101036319,175112.719259919
"PA",2,"t1000","C",5642.263,42.379099723201,318818.701788703
"PA",2,"t1000","C",7364.995,48.418495641585,475469.304410394
"PA",2,"t1000","C",3278.21,32.3030440049628,141194.882516679
"PA",2,"t1000","D",7360.291,48.4030307985934,475013.855946146
"PA",2,"t1000","D",8619.412,52.3798057717972,601977.501902797
"PA",2,"t1000","D",8826.914,53.0065466776898,623845.638614605
"PA",2,"t1000","D",3821.79,34.8785541546428,177731.345976896
"PA",2,"t1000","D",9882.715,56.0871276393866,739057.463504907
"PA",2,"t1000","D",4300.037,36.9965442718112,212115.345654569
"PA",2,"t1000","D",5848.719,43.1474805662043,336476.652519586
"PA",2,"t1000","D",5223.601,40.7765108828543,284000.297365585
"PA",2,"t1000","D",4664.34,38.5318768621839,239634.366031145
"PA",2,"t1000","D",5024.463,39.9917022101419,267915.770749168
"PA",2,"t1000","D",4408.753,37.4613089152321,220210.210751941
"PA",2,"t1000","D",9452.032,54.8513922350705,691276.15286725
"PA",2,"t1000","D",3758.547,34.5887650514792,173337.998823923
"PA",2,"t1000","D",4320.421,37.0841302550843,213625.406827736
"PA",2,"t1000","D",3957.163,35.4909017093213,187257.710774351
"PA",2,"t1000","D",6617.049,45.8941403020317,404911.700255224
"PA",2,"t1000","D",5909.349,43.3705453921241,341722.252056537
"PA",2,"t1000","D",11834.378,61.3758870749414,968460.596973561
"PA",2,"t1000","D",9339.657,54.5243537941134,678985.016778223
"PA",2,"t1000","D",8282.81,51.34686269269,567061.743706187
"PA",2,"t1000","D",5226.737,40.7887491789416,284256.086023058
"PA",2,"t1000","D",7383.812,48.4803089648004,477292.649464001
"PA",2,"t1000","D",7298.093,48.1980824534412,469005.450889176
"PA",2,"t1000","D",4214.841,36.6282071495832,205842.759000742
"PA",2,"t1000","D",4671.135,38.5599332234785,240158.204903804
"PA",2,"t1000","D",5402.356,41.4683412193485,298702.32266186
"PA",2,"t1000","D",7206.103,47.8933588899199,460165.969568971
"PA",2,"t1000","D",11416.762,60.2832332643781,917652.435693184
"PA",2,"t1000","D",3969.184,35.5447676498598,188111.630719388
"PA",2,"t1000","D",6249.087,44.5998449741993,371611.081907045
"PA",2,"t1000","D",7644.626,49.3290992414989,502803.35282419
"PA",2,"t1000","D",6999.124,47.2005335120932,440483.182556395
"PA",2,"t1000","D",7874.602,50.0655936383726,525662.165061221
"PA",2,"t1000","D",6855.389,46.7133609616736,426984.347852915
"PA",2,"t1000","D",8634.57,52.4258428062532,603566.14602612
"PA",2,"t1000","D",5092.41,40.2612027577567,273368.735380837
"PA",2,"t1000","D",5902.554,43.3456029134868,341133.015812551
"PA",2,"t1000","D",6905.043,46.8822295910101,431631.748349063
"PA",2,"t1000","D",5901.509,43.3417657474014,341042.427512241
"PA",2,"t1000","D",5375.699,41.3659054880746,296494.209021783
"PA",2,"t1000","D",12833.208,63.9135117002103,1093620.51954564
"PA",2,"t1000","D",9245.053,54.2475047185869,668694.741654782
"PA",2,"t1000","D",7667.624,49.4032440507716,505073.999682072
"PA",2,"t1000","D",8346.054,51.542521269567,573568.887749273
"PA",2,"t1000","D",5695.576,42.5788462538751,323348.073108348
"PA",2,"t1000","D",6617.049,45.8941403020317,404911.700255224
"PA",2,"t1000","D",11244.28,59.8261271270226,896935.632975784
"PA",2,"t1000","D",5381.449,41.3880226477887,296970.044119893
"PA",2,"t1000","D",5541.387,41.998550752024,310306.964208141
"PA",2,"t1000","D",16432.862,72.3238718051926,1584650.9395739
"PA",2,"t1000","D",3045.097,31.133333896141,126405.362196183
"PA",2,"t1000","D",3818.132,34.8618582745483,177476.235543357
"PA",2,"t1000","D",4590.643,38.2262612720681,233977.491633054
"PA",2,"t1000","D",8482.472,51.962050545347,587688.85175132
"PA",2,"t1000","D",7764.841,49.7154468444691,514710.053321672
"PA",2,"t1000","D",6316.512,44.8398061525532,377641.564853701
"PA",2,"t1000","D",6954.697,47.0504921389006,436295.888702581
"PA",2,"t1000","D",10015.474,56.4625928293832,753999.507273698
"PA",2,"t1000","D",7077.525,47.4641567628978,447905.008124437
"PA",2,"t1000","D",8537.875,52.1314686106332,593455.950085346
"PA",2,"t1000","D",8314.171,51.4439775359815,570285.368205746
"PA",2,"t1000","D",7540.091,48.9906675605204,492525.455409429
"PA",2,"t1000","D",8669.066,52.5304617510618,607186.719907241
"PA",2,"t1000","D",8166.254,50.9843052447312,555134.382189343
"PA",2,"t1000","D",7716.232,49.5595896844165,509884.389106353
"PA",2,"t1000","D",4236.793,36.7234679410085,207452.975877586
"PA",2,"t1000","D",7334.68,48.3187453892847,472536.713909172
"PA",2,"t1000","D",4751.627,38.890742466014,246392.402602078
"PA",2,"t1000","D",6565.305,45.7143466245759,400171.504621415
"PA",2,"t1000","D",6948.947,47.0310379288741,435754.919896981
"PA",2,"t1000","D",11206.647,59.7259284655494,892436.529414218
"PA",2,"t1000","D",7424.058,48.6122521284692,481200.239083172
"PA",2,"t1000","D",12420.818,62.8782089748871,1041331.71979072
"PA",2,"t1000","D",4845.708,39.2738686910251,253746.266276067
"PA",2,"t1000","D",5139.451,40.4467311764149,277165.323988475
"PA",2,"t1000","D",5605.676,42.2414735721093,315722.686143743
"PA",2,"t1000","D",8402.503,51.7165328844554,579397.763614981
"PA",2,"t1000","D",3911.167,35.2840349537266,184002.337517149
"PA",2,"t1000","D",7362.905,48.4116251796205,475266.929457538
"PA",2,"t1000","D",11081.728,59.3921171402378,877556.383323004
"PA",2,"t1000","D",7067.594,47.4308448346985,446962.605824861
"PA",2,"t1000","D",8000.044,50.4627892125011,538272.712083646
"PA",2,"t1000","D",9475.552,54.9195946693763,693857.966811464
"PA",2,"t1000","D",11778.975,61.2320519957621,961667.746209043
"PA",2,"t1000","D",6971.945,47.108799808843,437919.948377685
"PA",2,"t1000","D",5233.532,40.8152541981454,284810.585245504
"PA",2,"t1000","D",6571.054,45.7343574443497,400697.243229498
"PA",2,"t1000","D",7108.363,47.5674491378618,450835.593941278
"PA",2,"t1000","D",11245.325,59.8289070671505,897060.67248654
"PA",2,"t1000","D",6214.068,44.4747037968589,368491.778231386
"PA",2,"t1000","D",6265.29,44.6576280920566,373057.320945175
"PA",2,"t1000","D",7693.757,49.4873611641977,507658.308491432
"PA",2,"t1000","D",9261.256,54.2950213489133,670453.456317001
"PA",2,"t1000","D",5797.497,42.9581262419681,332066.144017908
"PA",2,"t1000","D",6035.836,43.8322514843126,352752.375293423
"PA",2,"t1000","D",7326.318,48.2911943186981,471728.861571434
"PA",2,"t1000","D",5724.845,42.6881102927952,325843.753025543
"PA",2,"t1000","D",5770.318,42.8573128628508,329733.76512552
"PA",2,"t1000","D",8712.448,52.6617349815043,611750.17015485
"PA",2,"t1000","D",4723.402,38.7750635463088,244200.28360635
"PA",2,"t1000","D",117.602,6.11832323721019,959.36939912319
"PA",3,"t1000","anc",16543.146,72.5661554747241,1600630.00623608
"PA",3,"t1000","anc",49349.808,125.333681696789,8246924.17022617
"PA",3,"t1000","anc",20541.6,80.861575287852,2214701.51324392
"PA",3,"t1000","anc",52078.164,128.751677486162,8940201.30053263
"PA",3,"t1000","anc",56542.321,134.156549456511,10114030.2448299
"PA",3,"t1000","anc",96800.219,175.534801940971,22655743.0266769
"PA",3,"t1000","anc",50113.957,126.300308585883,8439210.97807959
"PA",3,"t1000","anc",26882.155,92.5032739876001,3315583.13245618
"PA",3,"t1000","anc",61296.561,139.682859919776,11416105.2583027
"PA",3,"t1000","anc",39222.482,111.735866136464,5843410.66438915
"PA",3,"t1000","anc",127777,201.674694314647,34359183.2205902
"PA",3,"t1000","anc",32169.522,101.192276812052,4340409.56684719
"PA",3,"t1000","anc",36493.079,107.778048892092,5244203.80357995
"PA",3,"t1000","anc",39049.999,111.489913163331,5804907.99671756
"PA",3,"t1000","anc",41303.246,114.661377687873,6314516.11912152
"PA",3,"t1000","anc",93036.968,172.088891840714,21347504.9644533
"PA",3,"t1000","anc",11909.643,61.5707488002183,977714.183271037
"PA",3,"t1000","anc",76748.364,156.30023355591,15994382.9576454
"PA",3,"t1000","anc",33791.902,103.712566642398,4672859.8508645
"PA",3,"t1000","anc",114275.815,190.722630189,29059978.671722
"PA",3,"t1000","anc",68837.697,148.026077085169,13586365.65665
"PA",3,"t1000","anc",28702.628,95.5841527234284,3658021.83775434
"PA",3,"t1000","anc",7533.296,48.9685878124825,491859.822257897
"PA",3,"t1000","anc",83051.287,162.591653267895,18004594.7458086
"PA",3,"t1000","anc",50265.532,126.491168742674,8477527.85353639
"PA",3,"t1000","anc",51987.219,128.639207720282,8916792.8849877
"PA",3,"t1000","anc",28413.066,95.1007876128927,3602806.60679614
"PA",3,"t1000","anc",49702.09,125.780231399837,8335387.17500736
"PA",3,"t1000","anc",77083.398,156.641015203681,16099228.9574259
"PA",3,"t1000","anc",41437.573,114.847678014675,6345345.38881813
"PA",3,"t1000","anc",41699.432,115.209988515965,6405588.109123
"PA",3,"t1000","anc",59317.196,137.409060500033,10867626.8984751
"PA",3,"t1000","anc",25336.609,89.804750025114,3033797.11697207
"PA",3,"t1000","anc",11481.574,60.4541025336641,925477.669125136
"PA",3,"t1000","anc",24840.069,88.9204112461672,2945052.20115089
"PA",3,"t1000","anc",48735.143,124.550703817685,8093328.48174071
"PA",3,"t1000","anc",18854.409,77.4696378128402,1947525.64854021
"PA",3,"t1000","anc",23949.433,87.3117477341756,2788089.13663005
"PA",3,"t1000","anc",20418.249,80.6184254079816,2194782.77862413
"PA",3,"t1000","anc",29930.388,97.6070612082789,3895222.95133805
"PA",3,"t1000","anc",40558.958,113.623577239555,6144605.19609183
"PA",3,"t1000","anc",32240.083,101.303194176126,4354697.85120457
"PA",3,"t1000","anc",41379.556,114.767250383965,6332023.81897242
"PA",3,"t1000","anc",17490.753,74.6155452750886,1740109.42982252
"PA",3,"t1000","anc",10899.315,58.9012709296776,855978.007683865
"PA",3,"t1000","anc",52548.571,129.331858620105,9061605.80701407
"PA",3,"t1000","anc",6613.913,45.8832637707857,404623.886314704
"PA",3,"t1000","anc",192899.01,247.793587322323,63732183.5717663
"PA",3,"t1000","anc",163877.551,228.394055541926,49904877.9802251
"PA",3,"t1000","anc",41380.601,114.768699541847,6332263.6840401
"PA",3,"t1000","anc",110055.747,187.167925407753,27465207.7935873
"PA",3,"t1000","anc",103396.884,181.417337588772,25010649.8803402
"PA",3,"t1000","anc",14514.127,67.9705091449747,1315376.80264643
"PA",3,"t1000","anc",471635.157,387.461137593107,243653725.946831
"PA",3,"t1000","anc",39404.895,111.995391166486,5884222.17253241
"PA",3,"t1000","anc",713040.379,476.411378835494,452934066.833031
"PA",3,"t1000","A",8447.453,51.8546796631984,584053.292379899
"PA",3,"t1000","A",7075.957,47.4588987157456,447756.168773295
"PA",3,"t1000","A",5697.144,42.5847068583625,323481.609559838
"PA",3,"t1000","A",5043.801,40.0685877245966,269463.977111877
"PA",3,"t1000","A",7595.495,49.1703279321945,497963.973276459
"PA",3,"t1000","A",6496.834,45.47533937306,393927.641333913
"PA",3,"t1000","A",4779.329,39.0039442880446,248550.242733648
"PA",3,"t1000","A",5912.485,43.3820519041385,341994.308203254
"PA",3,"t1000","A",7255.757,48.0580813687692,464930.347064022
"PA",3,"t1000","A",6922.813,46.9425161032264,433299.0143095
"PA",3,"t1000","A",9148.358,53.9630687947653,658231.296150855
"PA",3,"t1000","A",7820.767,49.8941625206792,520280.826312486
"PA",3,"t1000","A",6267.903,44.6669395698993,373290.726041321
"PA",3,"t1000","A",7790.452,49.7973682983377,517258.676606028
"PA",3,"t1000","A",9778.18,55.7897066033208,727362.391085946
"PA",3,"t1000","A",5256.53,40.9048342622444,286689.984592687
"PA",3,"t1000","A",6336.896,44.9120990883138,379471.068085786
"PA",3,"t1000","A",3450.692,33.1419579653242,152483.585620374
"PA",3,"t1000","A",6146.12,44.2308801367542,362464.396034811
"PA",3,"t1000","A",6459.202,45.3434433348209,390509.946500216
"PA",3,"t1000","A",6927.518,46.9584653296523,433740.81843139
"PA",3,"t1000","A",6839.708,46.6599043613504,425520.161519417
"PA",3,"t1000","A",7270.914,48.1082509325805,466387.94029495
"PA",3,"t1000","A",8957.06,53.3958870058489,637693.551552812
"PA",3,"t1000","A",6652.068,46.0154214146392,408130.283065115
"PA",3,"t1000","A",5983.569,43.6420573227576,348180.348390234
"PA",3,"t1000","A",7239.031,48.0026575690444,463323.634966262
"PA",3,"t1000","A",5265.415,40.9393899485621,287417.170568011
"PA",3,"t1000","A",5809.518,43.0026396092459,333099.478476569
"PA",3,"t1000","A",9600.471,55.2804199633178,707624.091634204
"PA",3,"t1000","A",6370.87,45.0323317694268,382526.841999851
"PA",3,"t1000","A",5725.368,42.6900601597177,325888.405808697
"PA",3,"t1000","A",5666.306,42.4692973563553,320858.712568134
"PA",3,"t1000","A",915.724,17.0729025714951,20845.4221791731
"PA",3,"t1000","A",5814.223,43.0200495278327,333504.215234485
"PA",3,"t1000","A",5415.945,41.5204628650461,299830.057668843
"PA",3,"t1000","A",8656,52.4908599168169,605814.511253289
"PA",3,"t1000","A",7645.671,49.3324707044834,502906.454164824
"PA",3,"t1000","A",5957.958,43.5485583328289,345947.308676726
"PA",3,"t1000","A",12802.893,63.8379778317989,1089747.73268919
"PA",3,"t1000","A",6149.256,44.242162893274,362741.847499257
"PA",3,"t1000","A",8011.543,50.4990429660458,539433.672241765
"PA",3,"t1000","A",11156.471,59.592071739643,886449.626924329
"PA",3,"t1000","A",4649.183,38.469220314137,238467.260143654
"PA",3,"t1000","A",7702.12,49.5142498738888,508486.258984902
"PA",3,"t1000","A",6922.813,46.9425161032264,433299.0143095
"PA",3,"t1000","A",6018.065,43.7676774023554,351195.636675208
"PA",3,"t1000","A",4516.424,37.9159914732259,228326.258497964
"PA",3,"t1000","A",8275.493,51.3241778788979,566310.4996901
"PA",3,"t1000","A",5777.113,42.8825393546242,330316.367438148
"PA",3,"t1000","A",5140.496,40.4508429663491,277249.861953527
"PA",3,"t1000","A",9623.469,55.3465926872038,710168.291974576
"PA",3,"t1000","A",8077.4,50.706175902556,546098.753647074
"PA",3,"t1000","A",6486.904,45.4405729929231,393024.846280113
"PA",3,"t1000","A",6570.009,45.7307207139411,400601.662222772
"PA",3,"t1000","A",3928.416,35.3617540549473,185220.90722336
"PA",3,"t1000","A",6258.495,44.6334048794378,372450.58836125
"PA",3,"t1000","A",6162.846,44.2910240209936,363945.013631579
"PA",3,"t1000","A",6096.466,44.0518489803022,358080.799394063
"PA",3,"t1000","A",5716.483,42.656922686729,325130.097828001
"PA",3,"t1000","A",6163.891,44.294778954853,364037.585795744
"PA",3,"t1000","A",5345.907,41.2511217874027,294032.880961505
"PA",3,"t1000","A",8175.662,51.0136652348872,556093.979122118
"PA",3,"t1000","A",8332.465,51.5005435483978,572168.635464001
"PA",3,"t1000","A",6846.503,46.6830760628194,426154.427084428
"PA",3,"t1000","A",3904.373,35.2533760829947,183523.106316387
"PA",3,"t1000","A",6201.001,44.427918278213,367330.087561489
"PA",3,"t1000","A",7501.413,48.8648536091904,488740.597476104
"PA",3,"t1000","A",9058.458,53.6972693438004,648552.612087338
"PA",3,"t1000","A",6746.15,46.3396831957101,416819.271720987
"PA",3,"t1000","A",7753.342,49.6786212526475,513567.120880326
"PA",3,"t1000","A",6123.123,44.1480530173115,360431.945114026
"PA",3,"t1000","A",9450.986,54.8483571129036,691161.406929403
"PA",3,"t1000","A",10010.77,56.4493317880035,753468.369577856
"PA",3,"t1000","A",6676.111,46.0985046672921,410344.97879048
"PA",3,"t1000","A",7985.409,50.416610654833,536796.341963465
"PA",3,"t1000","A",4239.407,36.7347949450758,207644.995778292
"PA",3,"t1000","A",7675.464,49.4284945375416,505848.840529463
"PA",3,"t1000","A",6149.779,44.2440442720313,362788.125785611
"PA",3,"t1000","A",7147.04,47.6966821587309,454520.127007648
"PA",3,"t1000","A",8700.949,52.6269710878459,610539.455279762
"PA",3,"t1000","A",7570.406,49.0890524681938,495498.743119373
"PA",3,"t1000","A",6021.724,43.7809808143925,351515.977218089
"PA",3,"t1000","A",8373.233,51.6263773978028,576372.915863648
"PA",3,"t1000","A",7815.018,49.8758206960475,519707.248672511
"PA",3,"t1000","A",6665.135,46.0605944734716,409333.440461256
"PA",3,"t1000","A",6051.516,43.8891486497447,354127.847040411
