"Time","Condition","Line","EvoTime","Area","Radius","Volume"
"4h","PA",NA,"t0",1785.451,23.8396037004967,56752.5923555407
"4h","PA",NA,"t0",1803.222,23.957950446232,57602.0044260738
"4h","PA",NA,"t0",909.451,17.0143246795086,20631.5927921383
"4h","PA",NA,"t0",1039.597,18.1910418268721,25215.136680121
"4h","PA",NA,"t0",734.356,15.2889755961079,14970.0679504739
"4h","PA",NA,"t0",1308.773,20.4106684033233,35617.2422909634
"4h","PA",NA,"t0",1479.165,21.6986829737901,42794.5765345682
"4h","PA",NA,"t0",1051.096,18.2913708651986,25634.6490012358
"4h","PA",NA,"t0",870.251,16.6436022771914,19312.1487004374
"4h","PA",NA,"t0",1172.878,19.3219735712342,30216.423624376
"4h","PA",NA,"t0",1769.771,23.7346920262592,56006.6261893398
"4h","PA",NA,"t0",425.456,11.6373042813278,6601.54790708881
"4h","PA",NA,"t0",1151.972,19.1489967415244,29412.1440991032
"4h","PA",NA,"t0",1254.938,19.9864747253665,33442.382158536
"4h","PA",NA,"t0",537.308,13.0778609996299,9369.11911731884
"4h","PA",NA,"t0",957.537,17.458335931204,22289.336816743
"4h","PA",NA,"t0",1106.499,18.7672472875613,27687.9204752524
"4h","PA",NA,"t0",973.74,17.6054272476587,22857.4783041803
"4h","PA",NA,"t0",235.203,8.65259730717234,2713.48912591848
"4h","PA",NA,"t0",1436.306,21.3820111164758,40948.1478115479
"4h","PA",NA,"t0",603.687,13.8621621784134,11157.8761319998
"4h","PA",NA,"t0",787.668,15.8342196344062,16629.4774813246
"4h","PA",NA,"t0",1108.59,18.7849715657088,27766.4421707055
"4h","PA",NA,"t0",738.014,15.3270072859004,15082.061273462
"4h","PA",NA,"t0",740.628,15.3541269496031,15162.2617792409
"4h","PA",NA,"t0",1778.134,23.7907047217927,56404.0812663735
"4h","PA",NA,"t0",1148.836,19.1229144327909,29292.1233670796
"4h","PA",NA,"t0",676.339,14.6726067933295,13231.5416079916
"4h","PA",NA,"t0",1148.313,19.1185611470468,29272.123075265
"4h","PA",NA,"t0",1361.041,20.8142452613942,37772.0549130844
"4h","PA",NA,"t0",1484.392,21.7369880289825,43021.6148457566
"4h","PA",NA,"t0",465.179,12.1684458557816,7547.34063299553
"4h","PA",NA,"t0",500.721,12.6247552261354,8428.64008211435
"4h","PA",NA,"t0",1295.707,20.3085289397716,35085.2041426195
"4h","PA",NA,"t0",934.017,17.2425881167453,21473.1605667174
"4h","PA",NA,"t0",1147.79,19.1142068698362,29252.1273375057
"4h","PA",NA,"t0",1115.907,18.8468626079169,28041.7945496169
"4h","PA",NA,"t0",1055.8,18.3322551213113,25806.9266094407
"4h","PA",NA,"t0",959.628,17.4773876611689,22362.3874220162
"4h","PA",NA,"t0",1316.091,20.4676519517387,35916.3900330876
"4h","PA",NA,"t0",432.251,11.7298664362741,6760.32866259455
"4h","PA",NA,"t0",1444.146,21.4402879853041,41283.8748437667
"4h","PA",NA,"t0",964.855,17.5249218324608,22545.344606212
"4h","PA",NA,"t0",1012.94,17.9563029633332,24251.543364905
"4h","PA",NA,"t0",870.773,16.6485931694518,19329.5272265908
"4h","PA",NA,"t0",1147.267,19.1098516004813,29232.1361548392
"4h","PA",NA,"t0",1111.726,18.8115224404502,27884.3447955092
"4h","PA",NA,"t0",529.468,12.9820991683918,9164.80810998676
"4h","PA",NA,"t0",1407.036,21.163021263905,39702.8437161065
"4h","PA",NA,"t0",2222.929,26.6003811435973,78841.0115402075
"4h","PA",NA,"t0",1554.953,22.2476271195636,46125.3527099291
"4h","PA",NA,"t0",779.306,15.749946163792,16365.3700601601
"4h","PA",NA,"t0",1261.733,20.0405111617527,33714.3656928689
"4h","PA",NA,"t0",460.475,12.1067644249189,7433.14979808602
"4h","PA",NA,"t0",651.251,14.3979037254414,12502.1989321299
"4h","PA",NA,"t0",657.523,14.4670685106978,12683.2403844794
"4h","PA",NA,"t0",1214.17,19.6591534534876,31826.072464828
"4h","PA",NA,"t0",1335.952,20.6215113186936,36732.4657189751
"4h","PA",NA,"t0",545.148,13.1729266996109,9574.92619258596
"4h","PA",NA,"t0",1868.034,24.3847019651143,60735.2698009339
"4h","PA",NA,"t0",1748.342,23.5905604645235,54992.4902182213
"4h","PA",NA,"t0",743.241,15.3811884494381,15242.5731791317
"4h","PA",NA,"t0",992.034,17.7700374121849,23504.6417255459
"4h","PA",NA,"t0",1236.645,19.8402703912964,32713.828237393
"4h","PA",NA,"t0",308.377,9.90754499216122,4073.67866939693
"4h","PA",NA,"t0",135.895,6.57698426202665,1191.70570171748
"4h","PA",NA,"t0",664.84,14.5473415004403,12895.5393642036
"4h","PA",NA,"t0",1028.098,18.0901563665377,24797.9381068328
"4h","PA",NA,"t0",745.855,15.4082127503358,15323.0566945356
"4h","PA",NA,"t0",921.995,17.1312615855349,21059.9167007404
"4h","PA",NA,"t0",998.828,17.8307831291052,23746.5139350372
"4h","PA",NA,"t0",1168.174,19.2831878324841,30034.8248840324
"4h","PA",NA,"t0",1032.802,18.1314943419011,24968.3248257388
"4h","PA",NA,"t0",1061.026,18.3775696243557,25998.7722510022
"4h","PA",NA,"t0",742.718,15.3757758193417,15226.4872866531
"4h","PA",NA,"t0",941.857,17.3148027557754,21744.0909055284
"4h","PA",NA,"t0",1708.618,23.3210205846909,53128.9540658311
"4h","PA",NA,"t0",899.52,16.9211733878015,20294.5785143937
"4h","PA",NA,"t0",946.038,17.3531912945585,21889.0378478954
"4h","PA",NA,"t0",1523.592,22.0221342315075,44736.9967174013
"4h","PA",NA,"t0",609.96,13.9339979250991,11332.2418325246
"4h","PA",NA,"t0",959.105,17.4726243989935,22344.1085655956
"4h","PA",NA,"t0",1005.1,17.8866784676006,23970.5340370472
"4h","PA",NA,"t0",824.778,16.2029315652105,17818.4286539882
"4h","PA",NA,"t0",467.792,12.2025742479891,7611.02215015378
"4h","PA",NA,"t0",491.313,12.5055901544316,8192.21202072567
"4h","PA",NA,"t0",188.162,7.73911007830451,1941.60857407191
"4h","PA",NA,"t0",827.914,16.2337060189584,17920.1499799733
"4h","PA",NA,"t0",154.189,7.00570360783216,1440.26991145071
"4h","PA",NA,"t0",2128.848,26.0313919063616,73889.1687960989
"4h","PA",NA,"t0",763.625,15.5906826931054,15873.9134286968
"4h","PA",NA,"t0",869.205,16.6335968635885,19277.3407490873
"4h","PA",NA,"t0",779.306,15.749946163792,16365.3700601601
"4h","PA",NA,"t0",1199.535,19.5403134397449,31252.3865092591
"4h","PA",NA,"t0",445.317,11.9058306550071,7069.1583863944
"4h","PA",NA,"t0",939.766,17.2955719332839,21671.7206046059
"4h","PA",NA,"t0",310.991,9.94944771402831,4125.58492537784
"4h","PA",NA,"t0",1178.628,19.3692783689282,30438.8984338841
"4h","PA",NA,"t0",1196.399,19.5147541496274,31129.9097998135
"4h","PA",NA,"t0",1224.1,19.7393802252649,32217.3004449956
"4h","PA",NA,"t0",1778.134,23.7907047217927,56404.0812663735
"4h","PA",NA,"t0",416.57,11.5151356608414,6395.81341631561
"4h","PA",NA,"t0",2340.008,27.2918977015003,85151.0119422565
"4h","PA",NA,"t0",1066.253,18.4227813066628,26191.1277820975
"4h","PA",NA,"t0",1539.272,22.1351642217964,45429.3846693507
"4h","PA",NA,"t0",1549.203,22.206454705909,45869.7416663444
"4h","PA",NA,"t0",794.986,15.9076051993286,16861.7645693246
"4h","PA",NA,"t0",807.007,16.0274235708526,17245.6573515241
"4h","PA",NA,"t0",514.833,12.8014231097038,8787.46008511754
"4h","PA",NA,"t0",1164.516,19.2529726385097,29893.8595801424
"4h","PA",NA,"t0",628.253,14.1413981248187,11845.8343948156
"4h","PA",NA,"t0",563.442,13.3921304836522,10060.9183786266
"4h","PA",NA,"t0",770.943,15.6652091777987,16102.6444788796
"4h","PA",NA,"t0",1103.886,18.7450747403119,27589.9007663786
"4h","PA",NA,"t0",1182.809,19.4036027110216,30601.0078920276
"4h","PA",NA,"t0",454.203,12.0240303240775,7281.80086038265
"4h","PA",NA,"t0",1369.926,20.8820733917927,38142.5270311
"4h","PA",NA,"t0",954.924,17.4344988386294,22198.1618253058
"4h","PA",NA,"t0",747.945,15.4297857347967,15387.5081218833
"4h","PA",NA,"t0",405.594,11.3624196356598,6144.70563960776
"4h","PA",NA,"t0",866.592,16.6085761246346,19190.4789346658
"4h","PA",NA,"t0",834.709,16.3001879371554,18141.2180971134
"4h","PA",NA,"t0",165.687,7.26221798847527,1604.340149142
"4h","PA",NA,"t0",581.213,13.6016853322866,10540.6351160457
"4h","PA",NA,"t0",695.678,14.8809000064031,13803.0863395393
"4h","PA",NA,"t0",521.628,12.8856256856343,8962.0042068614
"4h","PA",NA,"t0",1288.389,20.2510976480399,34788.3885968807
"4h","PA",NA,"t0",1576.905,22.4041168331325,47105.5518063344
"4h","PA",NA,"t0",1525.683,22.0372408001216,44829.1248742026
"4h","PA",NA,"t0",1075.139,18.4993884418311,26519.2186532825
"4h","PA",NA,"t0",1996.089,25.2066432196498,67086.2710102233
"4h","PA",NA,"t0",1069.912,18.4543644416889,26326.0612913817
"4h","PA",NA,"t0",1268.528,20.0944022877256,33987.0825936586
"4h","PA",NA,"t0",808.575,16.0429865119017,17295.9437584812
"4h","PA",NA,"t0",558.738,13.336109972048,9935.18855141623
"4h","PA",NA,"t0",1253.893,19.9781515190133,33400.6191235068
"4h","PA",NA,"t0",463.088,12.1410662041305,7496.5094217845
"4h","PA",NA,"t0",475.633,12.3044173407462,7803.18257737483
"4h","PA",NA,"t0",1744.16,23.562329491931,54795.2968088618
"4h","PA",NA,"t0",1589.449,22.4930507109405,47668.7426126048
"4h","PA",NA,"t0",1049.528,18.2777224573168,25577.3086602437
"4h","PA",NA,"t0",1077.229,18.5173605134176,26596.5836646778
"4h","PA",NA,"t0",436.955,11.7935192507342,6870.98293893942
"4h","PA",NA,"t0",1271.664,20.1192252113252,34113.1925455129
"4h","PA",NA,"t0",1735.797,23.5057725996863,54401.6660816237
"4h","PA",NA,"t0",1388.22,21.0210406544981,38909.1054098498
"4h","PA",NA,"t0",498.63,12.5983672969089,8375.89851367691
"4h","PA",NA,"t0",809.098,16.0481741108306,17312.7274356331
"4h","PA",NA,"t0",1018.69,18.0071957271688,24458.3336204128
"4h","PA",NA,"t0",1422.194,21.2767105134057,40346.1467092034
"4h","PA",NA,"t0",1223.578,19.7351709877819,32196.6947291843
"4h","PA",NA,"t0",2038.948,25.4758180597732,69258.4910417847
"4h","PA",NA,"t0",828.437,16.2388326914357,17937.1331178599
"4h","PA",NA,"t0",918.337,17.0972438114558,20934.7087867745
"4h","PA",NA,"t0",1405.991,21.1551609586274,39658.6212151754
"4h","PA",NA,"t0",859.275,16.5383109007715,18947.9427990139
"4h","PA",NA,"t0",1345.361,20.6940017103051,37121.2037799704
"4h","PA",NA,"t0",775.124,15.707629745392,16233.8143983563
"4h","PA",NA,"t0",528.423,12.9692815910095,9137.688914888
"4h","PA",NA,"t0",1866.988,24.3778739390149,60684.2641462048
"4h","PA",NA,"t0",852.48,16.4727900421865,18723.6320735508
"4h","PA",NA,"t0",1593.63,22.5226149440751,47856.9531377685
"4h","PA",NA,"t0",1358.427,20.7942478526872,37663.2903037098
"4h","PA",NA,"t0",1006.146,17.8959833131425,24007.9627021135
"4h","PA",NA,"t0",361.167,10.7220812654699,5163.28256587464
"4h","PA",NA,"t0",1396.06,21.0803154555558,39239.1802598442
"4h","PA",NA,"t0",779.306,15.749946163792,16365.3700601601
"4h","PA",NA,"t0",1586.836,22.474554201415,47551.2422543421
"4h","PA",NA,"t0",1490.141,21.7790406608693,43271.7885725713
"4h","PA",NA,"t0",816.938,16.1257384884914,17564.9713990816
"4h","PA",NA,"t0",609.96,13.9339979250991,11332.2418325246
"4h","PA",NA,"t0",977.399,17.6384739829201,22986.4357765762
"4h","PA",NA,"t0",989.943,17.7512997737755,23430.3666026008
"4h","PA",NA,"t0",1750.432,23.6046565468016,55091.1282247081
"4h","PA",NA,"t0",905.793,16.9800726363604,20507.2412446757
"4h","PA",NA,"t0",1108.067,18.7805399457527,27746.7954080939
"4h","PA",NA,"t0",1895.735,24.5648364961916,62091.2270868104
"4h","PA",NA,"t0",452.635,12.0032576966755,7244.12606337963
"4h","PA",NA,"t0",184.504,7.66351402689746,1885.26532269158
"4h","PA",NA,"t0",848.298,16.432335191017,18586.0227704925
"4h","PA",NA,"t0",777.215,15.7288021854919,16299.5479874628
"4h","PA",NA,"t0",1540.84,22.1464354925896,45498.8182192023
"4h","PA",NA,"t0",1609.311,22.6331527022711,48565.0421445928
"4h","PA",NA,"t0",874.955,16.6885237952893,19468.9431164098
"4h","PA",NA,"t0",1251.802,19.9614867218011,33317.1053350987
"4h","PA",NA,"t0",612.573,13.9638118688725,11405.1388372677
"4h","PA",NA,"t0",831.573,16.2695392369764,18039.0794025469
"4h","PA",NA,"t0",1404.423,21.1433612579433,39592.2971306193
"4h","PA",NA,"t0",873.909,16.6785453300038,19434.0411610643
"4h","PA",NA,"t0",1171.31,19.309053648119,30155.8501714376
"4h","PA",NA,"t0",1005.623,17.8913314952745,23989.2459363633
"4h","PA",NA,"t0",1253.37,19.9739846311691,33379.7241562245
"4h","PA",NA,"t0",527.377,12.956439049598,9110.57060887982
"4h","PA",NA,"t0",691.497,14.8361157776027,13678.8394024866
"4h","PA",NA,"t0",642.888,14.3051601217506,12262.1543738027
"4h","PA",NA,"t0",1408.604,21.1748100090186,39769.2294372581
"4h","PA",NA,"t0",998.306,17.8261232251041,23727.9010298143
"4h","PA",NA,"t0",1010.85,17.9377687700808,24176.5247483149
"4h","PA",NA,"t0",805.962,16.0170431880688,17212.1708825897
"4h","PA",NA,"t0",954.924,17.4344988386294,22198.1618253058
"4h","PA",NA,"t0",1196.399,19.5147541496274,31129.9097998135
"4h","PA",NA,"t0",460.475,12.1067644249189,7433.14979808602
"4h","PA",NA,"t0",1474.461,21.6641527203913,42590.5977123479
"4h","PA",NA,"t0",1930.754,24.7906854683145,63819.6201742534
"4h","PA",NA,"t0",319.876,10.0905744709073,4303.64346594126
"4h","PA",NA,"t0",913.633,17.0533989645395,20774.0640748921
"4h","PA",NA,"t0",2833.934,30.034467016952,113487.596334958
"4h","PA",NA,"t0",1087.16,18.602520685745,26965.2218516194
"4h","PA",NA,"t0",875.477,16.6935012572715,19486.3685336164
"4h","PA",NA,"t0",386.255,11.0882273194555,5710.51099103506
"4h","PA",NA,"t0",1268.005,20.0902595112775,33966.0660154633
"4h","PA",NA,"t0",727.038,15.2126060565339,14746.856909507
"4h","PA",NA,"t0",1372.54,20.901986775967,38251.7505726477
"4h","PA",NA,"t0",197.048,7.91974282743724,2080.75931288114
"4h","PA",NA,"t0",919.382,17.1069687490048,20970.4521898633
"4h","PA",NA,"t0",581.735,13.6077919457614,10554.8384634233
"4h","PA",NA,"t0",376.325,10.944768975091,5491.72024606817
"4h","PA",NA,"t0",508.561,12.7232069081468,8627.36910455207
"4h","PA",NA,"t0",1149.881,19.1316097136363,29332.0993455011
"4h","PA",NA,"t0",1057.368,18.3458629596534,25864.4379012304
"4h","PA",NA,"t0",623.549,14.08835729317,11713.0414690652
"4h","PA",NA,"t0",2153.413,26.1811506037587,75171.7734201225
"4h","PA",NA,"t0",1037.506,18.1727382849971,25139.1000094856
"4h","PA",NA,"t0",800.213,15.959815442316,17028.3357260561
"4h","PA",NA,"t0",1372.017,20.8980040939853,38229.8891773566
"4h","PA",NA,"t0",646.547,14.3458113044356,12366.9883485985
"4h","PA",NA,"t0",1065.208,18.4137513082496,26152.6336047439
"4h","PA",NA,"t0",615.709,13.999509338271,11492.83186021
"4h","PA",NA,"t0",1065.73,18.4182625402792,26171.859916069
"4h","PA",NA,"t0",991.511,17.7653526156949,23486.0567164536
"4h","PA",NA,"t0",1030.189,18.1085433797916,24873.6295945121
"4h","PA",NA,"t0",655.955,14.4498083513827,12637.898716175
"4h","PA",NA,"t0",755.785,15.5104428476242,15630.0800634555
"4h","PA",NA,"t0",1862.807,24.350562296431,60480.5305329704
"4h","PA",NA,"t0",954.924,17.4344988386294,22198.1618253058
"4h","PA",NA,"t0",885.408,16.7879158833435,19818.8733685859
"4h","PA",NA,"t0",974.263,17.6101545888467,22875.8960535914
"4h","PA",NA,"t0",811.189,16.0688978546614,17379.8842424333
"4h","PA",NA,"t0",982.625,17.6855662027357,23171.0393199509
"4h","PA",NA,"t0",438.523,11.8146606476434,6908.00057491539
"4h","PA",NA,"t0",1312.955,20.443252104654,35788.0934227546
"4h","PA",NA,"t0",1081.411,18.553269585922,26751.613088242
"4h","PA",NA,"t0",1059.458,18.3639852808835,25941.1614902857
"4h","PA",NA,"t0",835.754,16.3103881197735,18175.2961502042
"4h","PA",NA,"t0",825.824,16.2132027510866,17852.3359316178
"4h","PA",NA,"t0",775.647,15.7129280622295,16250.2473502455
"4h","PA",NA,"t0",712.403,15.058715677208,14303.8322994534
"4h","PA",NA,"t0",543.057,13.147639022323,9519.88987272756
"4h","PA",NA,"t0",811.189,16.0688978546614,17379.8842424333
"4h","PA",NA,"t0",1148.313,19.1185611470468,29272.123075265
"4h","PA",NA,"t0",584.349,13.6383306779683,10626.0598577868
"4h","PA",NA,"t0",1307.205,20.398438047284,35553.2536101331
"4h","PA",NA,"t0",957.537,17.458335931204,22289.336816743
"4h","PA",NA,"t0",1112.771,18.820361589476,27923.6701150437
"4h","PA",NA,"t0",575.986,13.540385448851,10398.7632708559
"4h","PA",NA,"t0",812.757,16.0844206661315,17430.3006497907
"4h","PA",NA,"t0",1038.551,18.1818879824418,25177.0905947372
"4h","PA",NA,"t0",895.862,16.8867324031733,20170.9091522288
"4h","PA",NA,"t0",1224.1,19.7393802252649,32217.3004449956
"4h","PA",NA,"t0",1000.396,17.8447733776229,23802.4532105073
"4h","PA",NA,"t0",742.196,15.3703716378643,15210.4377975152
"4h","PA",NA,"t0",487.654,12.4589361197925,8100.86671274839
"4h","PA",NA,"t0",699.337,14.9199826030097,13912.1278315214
"4h","PA",NA,"t0",523.196,12.9049780787034,9002.44388115372
"4h","PA",NA,"t0",371.098,10.8684940144913,5377.70185571957
"4h","PA",NA,"t0",1460.349,21.5602301466986,41980.6140460016
"4h","PA",NA,"t0",1215.215,19.6676116582272,31867.1689350035
"4h","PA",NA,"t0",134.327,6.53893049981494,1171.13988966485
"4h","PA",NA,"t0",331.897,10.2784286880214,4548.50619502432
"4h","PA",NA,"t0",183.458,7.64175994778074,1869.25599533328
"4h","PA",NA,"t0",653.864,14.4267590060858,12577.5178010071
"4h","PA",NA,"t0",552.988,13.267311232537,9782.21853847755
"4h","PA",NA,"t0",980.012,17.662035788061,23078.6760223057
"4h","PA",NA,"t0",1319.75,20.4960843160604,36066.276368161
"4h","PA",NA,"t0",997.26,17.8167818950462,23690.6185502051
"4h","PA",NA,"t0",904.224,16.9653599585936,20453.9808575991
"4h","PA",NA,"t0",292.697,9.65237529089793,3766.96172069327
"4h","PA",NA,"t0",471.451,12.2502046575245,7700.4949813261
"4h","PA",NA,"t0",1076.707,18.5128734296784,26577.2538824649
"4h","PA",NA,"t0",709.267,15.0255348671493,14209.4880514912
"4h","PA",NA,"t0",625.117,14.1060597305397,11757.2503207677
"4h","PA",NA,"t0",824.256,16.1978033555883,17801.5154702184
"4h","PA",NA,"t0",690.974,14.830504215837,13663.323760045
"4h","PA",NA,"t0",1230.895,19.7940912232463,32485.9305549837
"4h","PA",NA,"t0",1169.22,19.2918191242768,30075.1743419825
"4h","PA",NA,"t0",1688.757,23.1850824553651,52205.2937227667
"4h","PA",NA,"t0",1001.964,17.858752666417,23858.4363422051
"4h","PA",NA,"t0",1508.957,21.916111218148,44093.959247204
"4h","PA",NA,"t0",351.236,10.5736413398436,4951.79131952175
"4h","PA",NA,"t0",1906.712,24.6358535412368,62631.3034364248
"4h","PA",NA,"t0",1170.265,19.300438309916,30115.5032516718
"4h","PA",NA,"t0",1298.843,20.3330904562148,35212.6562765619
"4h","PA",NA,"t0",772.511,15.6811316073084,16151.7955454579
"4h","PA",NA,"t0",169.346,7.34196880854722,1657.77739980298
"4h","PA",NA,"t0",450.544,11.9755003803929,7193.98645784497
"4h","PA",NA,"t0",499.675,12.6115618532712,8402.24289204439
"4h","PA",NA,"t0",1009.282,17.9238511081561,24120.2937255227
"4h","PA",NA,"t0",1101.272,18.7228674347012,27491.9595540644
"4h","PA",NA,"t0",1029.666,18.1039461794195,24854.6904623709
"4h","PA",NA,"t0",522.673,12.8985263941793,8988.94864803318
"4h","PA",NA,"t0",212.728,8.22881677205815,2333.99964571518
"4h","PA",NA,"t0",843.072,16.3816407104032,18414.5367960014
"4h","PA",NA,"t0",1704.96,23.2960430877846,52958.4288305989
"4h","PA",NA,"t0",1206.33,19.5955802414752,31518.3150835983
"4h","PA",NA,"t0",1207.898,19.6083113730282,31579.7867878107
"4h","PA",NA,"t0",650.728,14.3921213035676,12487.1417488373
"4h","PA",NA,"t0",544.103,13.1602949815823,9547.40797381846
"4h","PA",NA,"t0",1126.361,18.934937066488,28436.766198862
"4h","PA",NA,"t0",1206.852,19.5998194573491,31538.7750823209
"4h","PA",NA,"t0",423.365,11.608671972461,6552.94054616124
"4h","PA",NA,"t0",797.077,15.9285118309815,16928.3338996043
"4h","PA",NA,"t0",1040.119,18.1956082752844,25234.130511574
"4h","PA",NA,"t0",838.368,16.3358753258016,18260.6335001888
"4h","PA",NA,"t0",2000.27,25.2330282771777,67297.1592959871
"4h","PA",NA,"t0",511.697,12.7623749290869,8707.29195211867
"4h","PA",NA,"t0",1146.222,19.1011464148453,29192.2056612224
"4h","PA",NA,"t0",616.754,14.011384497736,11522.1032460223
"4h","PA",NA,"t0",671.635,14.6214930977329,13093.7420222611
"4h","PA",NA,"t0",1683.007,23.1455776902743,51938.8923623673
"4h","PA",NA,"t0",881.75,16.7532009521332,19696.1799193913
"4h","PA",NA,"t0",783.487,15.7921391140174,16497.2475973656
"4h","PA",NA,"t0",1349.019,20.7221158270523,37272.7039611923
"4h","PA",NA,"t0",776.692,15.7235092177243,16283.0984284436
"4h","PA",NA,"t0",480.337,12.365112850268,7919.22828154559
"4h","PA",NA,"t0",1859.148,24.3266353669969,60302.4206523753
"4h","PA",NA,"t0",1231.418,19.7982959727516,32506.637373565
"4h","PA",NA,"t0",903.702,16.9604622803762,20436.2715782674
"4h","PA",NA,"t0",1320.795,20.5041972806087,36109.1216629887
"4h","PA",NA,"t0",1065.73,18.4182625402792,26171.859916069
"4h","PA",NA,"t0",1227.236,19.7646490350993,32341.1850976521
"4h","PA",NA,"t0",1049.528,18.2777224573168,25577.3086602437
"4h","PA",NA,"t0",397.754,11.2520678308099,5967.40665063462
"4h","PA",NA,"t0",429.637,11.6943449825266,6699.09772701038
"4h","PA",NA,"t0",1041.688,18.2093269705121,25291.2498576785
"4h","PA",NA,"t0",812.234,16.0792447613252,17413.479052627
"4h","PA",NA,"t0",1165.038,19.2572872746862,29913.9619359012
"4h","PA",NA,"t0",920.95,17.1215504461764,21024.1225112082
"4h","PA",NA,"t0",777.738,15.734093372699,16316.0030819948
"4h","PA",NA,"t0",986.284,17.7184634713311,23300.5827018111
"4h","PA",NA,"t0",248.27,8.889701650947,2942.72830517415
"4h","PA",NA,"t0",757.353,15.5265239906089,15678.7460318128
"4h","PA",NA,"t0",1209.466,19.6210342439731,31641.2984038949
