"Condition","Line","EvoTime","ColonyMorph","Replicate","Area","Radius","Volume"
"PA",5,"t1000","D","rep2",96.172,5.53285625821488,709.474469420055
"PA",5,"t1000","D","rep2",174.573,7.45441558814391,1735.11958995873
"PA",5,"t1000","D","rep2",16289.108,72.0068337973242,1563902.78995022
"PA",5,"t1000","D","rep2",2737.239,29.5176258284408,107729.06214002
"PA",5,"t1000","D","rep2",231.544,8.58503024377548,2650.41632368633
"PA",5,"t1000","D","rep2",193.912,7.85646909557157,2031.28484701397
"PA",5,"t1000","D","rep2",199.138,7.9616326287306,2113.95146456021
"PA",5,"t1000","D","rep2",36116.19,107.220055625299,5163173.20103181
"PA",5,"t1000","D","rep2",53801.357,130.864448278375,9387579.86724385
"PA",5,"t1000","D","rep2",220.045,8.36913967533773,2455.44978647959
"PA",5,"t1000","D","rep2",632.434,14.1883753318962,11964.2812862032
"PA",5,"t1000","D","rep2",304.718,9.84859136618797,4001.39075189609
"PA",5,"t1000","D","rep2",233.635,8.62370745436961,2686.39985480219
"PA",5,"t1000","D","rep2",417.616,11.5295837491442,6419.9181959768
"PA",5,"t1000","D","rep2",199.661,7.97208066851696,2122.28479780902
"PA",5,"t1000","D","rep2",254.019,8.99203864418522,3045.53155247638
"PA",5,"t1000","D","rep2",49114.025,125.033914230411,8187891.71914704
"PA",5,"t1000","D","rep2",7817.099,49.8824607750803,519914.845656559
"PA",5,"t1000","D","rep2",65320.027,144.194349264776,12558371.7162968
"PA",5,"t1000","D","rep2",382.597,11.0355972889672,5629.58188795597
"PA",5,"t1000","D","rep2",64036.342,142.770447690152,12189996.2877062
"PA",5,"t1000","D","rep2",423.365,11.608671972461,6552.94054616124
"PA",5,"t1000","D","rep2",426.501,11.6515872209443,6625.88480175996
"PA",5,"t1000","D","rep2",160.461,7.14677008493608,1529.0371661319
"PA",5,"t1000","D","rep2",152.621,6.9699908995103,1418.35597476555
"PA",5,"t1000","D","rep2",33412.924,103.129355837742,4594471.10503391
"PA",5,"t1000","D","rep2",453.158,12.0101903150314,7256.68509703867
"PA",5,"t1000","D","rep2",131.714,6.47501879138677,1137.13416678496
"PA",5,"t1000","D","rep2",271.79,9.30126034287249,3370.65273145242
"PA",5,"t1000","D","rep2",3991.655,35.6452416001766,189711.342479404
"PA",5,"t1000","D","rep2",201.229,8.00332306525721,2147.33426279819
"PA",5,"t1000","D","rep2",64717.385,143.52764003307,12384978.0508822
"PA",5,"t1000","D","rep2",31550.117,100.213343180214,4215656.93639586
"PA",5,"t1000","D","rep2",221.613,8.39890521477939,2481.74210848387
"PA",5,"t1000","D","rep2",303.673,9.83168948182815,3980.8248533536
"PA",5,"t1000","D","rep2",816.938,16.1257384884914,17564.9713990816
"PA",5,"t1000","D","rep2",5600.965,42.2237200122087,315324.770610908
"PA",5,"t1000","D","rep2",53779.405,130.837747934539,9381834.98061265
"PA",5,"t1000","D","rep2",315.695,10.0244121782173,4219.54240346976
"PA",5,"t1000","D","rep2",204.365,8.06544480422192,2197.72616988642
"PA",5,"t1000","D","rep2",1975.704,25.0776018664636,66061.2244239729
"PA",5,"t1000","D","rep2",60209.329,138.438523038901,11113720.7732311
"PA",5,"t1000","D","rep2",6283.576,44.7227499309602,374691.730826911
"PA",5,"t1000","D","rep2",196.002,7.89869446882175,2064.213217704
"PA",5,"t1000","D","rep2",175.618,7.47669349323783,1750.72261052726
"PA",5,"t1000","D","rep2",16476.225,72.4192329736274,1590927.43573454
"PA",5,"t1000","D","rep2",979.489,17.6573223368742,23060.2039978967
"PA",5,"t1000","D","rep2",36733.989,108.133213480718,5296219.03271381
"PA",5,"t1000","D","rep2",208.547,8.14755005102583,2265.52949398838
"PA",5,"t1000","D","rep2",111.329,5.95290864359224,883.641821843308
"PA",5,"t1000","D","rep2",144.78,6.78858640084143,1310.46871881843
"PA",5,"t1000","D","rep2",3935.206,35.3923010550285,185701.327287406
"PA",5,"t1000","D","rep2",7801.419,49.8324070657044,518351.316397494
"PA",5,"t1000","D","rep2",378.415,10.9751189323961,5537.53284107022
"PA",5,"t1000","D","rep2",250.883,8.93636051060206,2989.30791197517
"PA",5,"t1000","D","rep2",206.456,8.10660137554331,2231.54199145223
"PA",5,"t1000","D","rep2",37286.977,108.944083845832,5416260.73152747
"PA",5,"t1000","D","rep2",21624.555,82.9657136462112,2392128.85047566
"PA",5,"t1000","D","rep2",840862.395,517.353663608058,580030987.524661
"PA",5,"t1000","D","rep2",36928.424,108.419013278976,5338324.3893702
"PA",5,"t1000","D","rep2",19549.02,78.8837520101868,2056133.39429624
"PA",5,"t1000","D","rep2",430.16,11.7014606199747,6711.33373371777
"PA",5,"t1000","D","rep2",202.797,8.03444397506226,2172.48151308093
"PA",5,"t1000","D","rep2",204.365,8.06544480422192,2197.72616988642
"PA",5,"t1000","D","rep2",587.485,13.6748778233915,10711.7141307669
"PA",5,"t1000","D","rep2",7048.247,47.3658811843002,445128.573279467
"PA",5,"t1000","D","rep2",347.055,10.510520327249,4863.63817623123
"PA",5,"t1000","D","rep2",270.745,9.28336200602079,3351.23179509347
"PA",5,"t1000","D","rep2",2640.022,28.9887064620466,102041.097081794
"PA",5,"t1000","D","rep2",180.845,7.58714382141973,1829.46269917954
"PA",5,"t1000","D","rep2",21194.917,82.1373947599076,2321193.6860433
"PA",5,"t1000","D","rep2",77449.179,157.012226761224,16213957.4074915
"PA",5,"t1000","D","rep2",586.962,13.668789537271,10697.4133925009
"PA",5,"t1000","D","rep2",285.38,9.53096402884463,3626.59535273557
"PA",5,"t1000","D","rep2",106.103,5.81150874160564,822.15801601411
"PA",5,"t1000","D","rep2",16055.995,71.4897331161441,1530451.72995219
"PA",5,"t1000","D","rep2",365066.264,340.887372813048,165928639.516846
"PA",5,"t1000","D","rep2",61245.79,139.624999352324,11401924.5187767
"PA",5,"t1000","D","rep2",45953.943,120.944592132209,7410507.85733571
"PA",5,"t1000","D","rep2",64958.337,143.794578677912,12454208.9340438
"PA",5,"t1000","D","rep2",18640.091,77.0280808839575,1914413.91630977
"PA",5,"t1000","D","rep2",163.074,7.20472528133693,1566.53782737165
"PA",5,"t1000","D","rep2",29950.737,97.6402359972089,3899196.03862712
"PA",5,"t1000","D","rep2",334.511,10.3188254339933,4602.34748633402
"PA",5,"t1000","D","rep2",151.053,6.93409426224652,1396.5543207935
"PA",5,"t1000","D","rep2",7797.76,49.8207195661455,517986.685605476
"PA",5,"t1000","D","rep2",221.091,8.38900775099537,2472.97881690042
"PA",5,"t1000","D","rep2",48921.681,124.788840490765,8139839.79579882
"PA",5,"t1000","D","rep2",72136.207,151.531078792109,14574503.0222412
"PA",5,"t1000","D","rep2",4392.545,37.3923855752368,218996.981728771
"PA",5,"t1000","D","rep2",14627.53,68.2355289380099,1330822.99547548
"PA",5,"t1000","D","rep2",352804.352,335.113582431787,157639373.728327
"PA",5,"t1000","D","rep2",8644.491,52.455952439421,604606.678345338
"PA",5,"t1000","D","rep2",268459.024,292.323727012454,104635923.261074
"PA",5,"t1000","D","rep2",207.501,8.12709171186241,2248.50620973755
"PA",5,"t1000","D","rep2",34882.158,105.372367074224,4900820.74282277
"PA",5,"t1000","D","rep2",28619.489,95.4456195235185,3642139.81073536
"PA",5,"t1000","D","rep2",5080.905,40.2156970878369,272442.848549435
"PA",5,"t1000","D","rep2",426.501,11.6515872209443,6625.88480175996
"PA",5,"t1000","D","rep2",153443.237,221.00339206705,45215301.1556644
"PA",5,"t1000","D","rep2",56153.909,133.694967678537,10009993.3983713
"PA",5,"t1000","D","rep2",37751.634,109.620793291201,5517818.75615875
"PA",5,"t1000","D","rep2",24983.775,89.1772536956114,2970645.9219321
"PA",5,"t1000","D","rep2",21533.61,82.7910680461735,2377054.09438635
"PA",5,"t1000","D","rep2",31085.461,99.4726573128549,4122871.21262015
"PA",5,"t1000","D","rep2",212956.889,260.357990274246,73926703.5134608
"PA",5,"t1000","D","rep2",369765.618,343.074411433233,169142829.018127
"PA",5,"t1000","D","rep2",1211.556,19.63797984685,31723.3497484403
"PA",5,"t1000","D","rep2",40677.035,113.788849986034,6171457.37798885
"PA",5,"t1000","D","rep2",1055.277,18.327714035372,25787.7534454737
"PA",5,"t1000","D","rep2",28050.298,94.4917306635952,3534028.27153278
"PA",5,"t1000","S","rep2",22048.965,83.7759126457025,2462896.2210242
"PA",5,"t1000","S","rep2",222.659,8.41870304428162,2499.33333484894
"PA",5,"t1000","S","rep2",169.346,7.34196880854722,1657.77739980298
"PA",5,"t1000","S","rep2",14632.234,68.2464998307942,1331465.00694019
"PA",5,"t1000","S","rep2",433.819,11.7511223512636,6797.1468630704
"PA",5,"t1000","S","rep2",712.926,15.0642422284516,14319.5866066148
"PA",5,"t1000","S","rep2",422.32,11.594336166126,6528.69339957114
"PA",5,"t1000","S","rep2",729.129,15.2344664823978,14810.5217491256
"PA",5,"t1000","S","rep2",995.17,17.7981024110303,23616.18343518
"PA",5,"t1000","S","rep2",25030.815,89.2611666613064,2979039.66584444
"PA",5,"t1000","S","rep2",823.21,16.1875223986056,17767.6404183415
"PA",5,"t1000","S","rep2",11462.221,60.4031312261497,923138.718941504
"PA",5,"t1000","S","rep2",37223.734,108.851653790265,5402486.67486522
"PA",5,"t1000","S","rep2",498.63,12.5983672969089,8375.89851367691
"PA",5,"t1000","S","rep2",2004.974,25.2626808898315,67534.6911392121
"PA",5,"t1000","S","rep2",21494.932,82.7166812586695,2370652.5852277
"PA",5,"t1000","S","rep2",12340.312,62.6741039680063,1031223.99638085
"PA",5,"t1000","S","rep2",456.816,12.0585674508598,7344.72873150927
"PA",5,"t1000","S","rep2",368.485,10.8301624369367,5321.00320743281
"PA",5,"t1000","S","rep2",371.621,10.8761499720033,5389.07430499443
"PA",5,"t1000","S","rep2",10162.856,56.8765112912374,770703.725380293
"PA",5,"t1000","S","rep2",18319.693,76.3632070682733,1865267.34664826
"PA",5,"t1000","S","rep2",11538.009,60.602494433625,932309.501596821
"PA",5,"t1000","S","rep2",489.222,12.4789502418515,8139.96932695879
"PA",5,"t1000","S","rep2",35057.254,105.636501885741,4937767.57103989
"PA",5,"t1000","S","rep2",10332.725,57.3498781055235,790107.358997194
"PA",5,"t1000","S","rep2",352.804,10.5972166668983,4984.98723859783
"PA",5,"t1000","S","rep2",2679.745,29.2059809962203,104352.775392955
"PA",5,"t1000","S","rep2",20509.693,80.7987502656724,2209543.41697681
"PA",5,"t1000","S","rep2",6660.946,46.0461177857197,408947.605440425
"PA",5,"t1000","S","rep2",12364.355,62.7351291764509,1034239.21081133
"PA",5,"t1000","S","rep2",426.501,11.6515872209443,6625.88480175996
"PA",5,"t1000","S","rep2",12606.353,63.3460873979024,1064750.85187574
"PA",5,"t1000","S","rep2",54421.247,131.61618798062,9550289.43372235
"PA",5,"t1000","S","rep2",38379.364,110.528417100067,5656013.8029697
"PA",5,"t1000","S","rep2",23053.543,85.6631230370638,2633117.98726565
"PA",5,"t1000","S","rep2",4471.468,37.7268136761437,224925.653459785
"PA",5,"t1000","S","rep2",441.659,11.8568303530938,6982.23444922275
"PA",5,"t1000","S","rep2",9808.484,55.8760899283006,730746.312059063
"PA",5,"t1000","S","rep2",50294.743,126.527917551713,8484918.7941181
"PA",5,"t1000","S","rep2",6044.192,43.8625816339278,353485.153348178
"PA",5,"t1000","S","rep2",406.64,11.3770616644974,6168.49114033497
"PA",5,"t1000","S","rep2",545.671,13.179244056614,9588.70837815549
"PA",5,"t1000","S","rep2",776.17,15.7182245931044,16266.6858432398
"PA",5,"t1000","S","rep2",30927.614,99.2197827667256,4091508.19009752
"PA",5,"t1000","S","rep2",446.886,11.9267863147258,7106.55177205671
"PA",5,"t1000","S","rep2",323.012,10.1399168120847,4367.08641240682
"PA",5,"t1000","S","rep2",366.394,10.799390373462,5275.77578199231
"PA",5,"t1000","S","rep2",57617.393,135.425942153033,10403852.9752355
"PA",5,"t1000","S","rep2",458.384,12.0792449626817,7382.57683063184
"PA",5,"t1000","S","rep2",490.267,12.4922709292454,8166.06425555777
"PA",5,"t1000","S","rep2",356.463,10.6520278331749,5062.7383966627
"PA",5,"t1000","S","rep2",193.912,7.85646909557157,2031.28484701397
"PA",5,"t1000","S","rep2",335.556,10.3349306803814,4623.93066584807
"PA",5,"t1000","S","rep2",8904.782,53.2398360714181,632118.845242286
"PA",5,"t1000","S","rep2",678.43,14.6952705345519,13292.9498516747
"PA",5,"t1000","S","rep2",20853.612,81.4733751739851,2265352.20561162
"PA",5,"t1000","S","rep2",246.702,8.86158482108666,2914.89426470896
"PA",5,"t1000","S","rep2",1274.8,20.1440175463361,34239.458090759
"PA",5,"t1000","S","rep2",7385.371,48.4854267015881,477443.819046045
"PA",5,"t1000","S","rep2",606.301,13.8921417464377,11230.4259106759
"PA",5,"t1000","S","rep2",1012.94,17.9563029633332,24251.543364905
"PA",5,"t1000","S","rep2",405.072,11.3551055572478,6132.84709104732
"PA",5,"t1000","S","rep2",32147.533,101.157686659589,4335960.09345708
"PA",5,"t1000","S","rep2",12877.098,64.0227115854797,1099235.64174928
"PA",5,"t1000","S","rep2",1051.618,18.2959122726588,25653.7475631318
"PA",5,"t1000","S","rep2",4334.528,37.144624299358,214672.552100063
"PA",5,"t1000","S","rep2",34897.839,105.396049072772,4904125.80237028
"PA",5,"t1000","S","rep2",18217.249,76.149395636287,1849643.33534101
"PA",5,"t1000","S","rep2",19662.963,79.1133080749762,2074136.06598114
"PA",5,"t1000","S","rep2",11618.501,60.8135160218208,942082.528950722
"PA",5,"t1000","S","rep2",848.821,16.4373999130158,18603.213642088
"PA",5,"t1000","S","rep2",13478.172,65.4998885135353,1177091.68448834
"PA",5,"t1000","S","rep2",34398.686,104.639580587519,4799285.43440236
"PA",5,"t1000","S","rep2",27542.26,93.6321186657889,3438453.54219201
"PA",5,"t1000","S","rep2",1037.506,18.1727382849971,25139.1000094856
"PA",5,"t1000","S","rep2",422.843,11.6015131428453,6540.82482914686
"PA",5,"t1000","S","rep2",857.707,16.5232145041163,18896.1023235761
"PA",5,"t1000","S","rep2",994.647,17.7934250037211,23597.569066235
"PA",5,"t1000","S","rep2",51476.507,128.005785354839,8785720.94114515
"PA",5,"t1000","S","rep2",13364.229,65.222436415118,1162196.76825277
"PA",5,"t1000","S","rep2",297.924,9.73818024742917,3868.31681604678
"PA",5,"t1000","S","rep2",14534.494,68.018182355007,1318146.48443967
"PA",5,"t1000","S","rep2",37523.748,109.289432037454,5467932.14244873
"PA",5,"t1000","S","rep2",8934.052,53.3272639020611,635238.064958315
"PA",5,"t1000","S","rep2",17918.802,75.5230549247704,1804376.89017611
"PA",5,"t1000","S","rep2",4699.354,38.6762309031961,242337.733866478
"PA",5,"t1000","S","rep2",777.215,15.7288021854919,16299.5479874628
"PA",5,"t1000","S","rep2",43959.422,118.290822186361,6933328.22828959
"PA",5,"t1000","S","rep2",20933.581,81.6294419038202,2278395.37877122
"PA",5,"t1000","S","rep2",284.857,9.52222659091119,3616.63053334292
"PA",5,"t1000","S","rep2",3025.232,31.031616999434,125170.454344576
"PA",5,"t1000","S","rep2",14161.305,67.1392834543529,1267706.49397139
"PA",5,"t1000","S","rep2",502.289,12.6445068872365,8468.26229317748
"PA",5,"t1000","S","rep2",687.838,14.7968116664667,13570.4124573855
"PA",5,"t1000","S","rep2",30466.616,98.4775358717167,4000369.69337309
"PA",5,"t1000","S","rep2",350.714,10.56578125001,4940.75654042132
"PA",5,"t1000","S","rep2",29004.176,96.0849413873716,3715819.40126535
"PA",5,"t1000","S","rep2",743.241,15.3811884494381,15242.5731791317
"PA",5,"t1000","S","rep2",791.85,15.876198643713,16762.0905280322
"PA",5,"t1000","S","rep2",8707.734,52.6474863451117,611253.742482487
"PA",5,"t1000","S","rep2",674.771,14.6555887022706,13185.5549922931
"PA",5,"t1000","S","rep2",1170.265,19.300438309916,30115.5032516718
"PA",5,"t1000","S","rep2",639.229,14.2643930903273,12157.6183076491
"PA",5,"t1000","S","rep2",575.463,13.5342366623679,10384.6032432483
"PA",5,"t1000","S","rep2",558.738,13.336109972048,9935.18855141623
"PA",5,"t1000","S","rep2",2801.005,29.8594638724514,111515.343472074
"PA",5,"t1000","S","rep2",19236.984,78.2516593278341,2007101.22461733
"PA",5,"t1000","S","rep2",18538.693,76.8182872682426,1898814.19260234
"PA",5,"t1000","S","rep2",46805.377,122.059879672476,7617411.57952652
"PA",5,"t1000","S","rep2",875.477,16.6935012572715,19486.3685336164
"PA",5,"t1000","S","rep2",25357.486,89.8417413153099,3037547.59682479
"PA",5,"t1000","S","rep2",18755.602,77.2663803858345,1932236.63799642
"PA",5,"t1000","S","rep2",17328.704,74.2690904613258,1715982.77993805
"PA",5,"t1000","S","rep2",943.948,17.3340122430849,21816.541585114
"PA",5,"t1000","S","rep2",1159.289,19.2097149808143,29692.8150271909
"PA",5,"t1000","S","rep2",26355.792,91.5931719715158,3218680.78546867
"PA",5,"t1000","S","rep2",806.485,16.022239186797,17228.9274274187
"PA",5,"t1000","S","rep2",9419.615,54.7572513786542,687722.968593522
"PA",5,"t1000","S","rep2",325.103,10.1726839589171,4409.56009746109
"PA",5,"t1000","S","rep2",33479.304,103.231746307774,4608169.35611844
"PA",5,"t1000","S","rep2",9371.006,54.6157839208376,682406.45175583
"PA",5,"t1000","S","rep2",27428.84,93.4391295900888,3417235.91368775
"PA",5,"t1000","S","rep2",42661.102,116.530899430559,6628448.7823451
"PA",5,"t1000","S","rep2",25395.641,89.9093076175899,3044405.99841984
"PA",5,"t1000","S","rep2",23926.407,87.2697650332408,2784069.22263958
"PA",5,"t1000","S","rep2",6280.963,44.7134500755041,374458.034035452
"PA",5,"t1000","S","rep2",33661.194,103.511790782261,4645773.96107878
"PA",5,"t1000","S","rep2",1012.418,17.9516756418564,24232.7993999693
"PA",5,"t1000","S","rep2",54214.792,131.366298079066,9495995.36822205
"PA",5,"t1000","S","rep2",18121.077,75.9481267537107,1835015.80387967
"PA",5,"t1000","S","rep2",417.093,11.5223619695814,6407.86202797149
"PA",5,"t1000","S","rep2",2204.635,26.4906986681515,77869.7619443468
"PA",5,"t1000","S","rep2",704.041,14.9700771734391,14052.7308043536
"PA",5,"t1000","S","rep2",61267.743,139.650020770023,11408055.4433099
"PA",5,"t1000","S","rep2",589.053,13.6931148168056,10754.6271495784
"PA",5,"t1000","S","rep2",8921.507,53.2898102619806,633900.553707909
"PA",5,"t1000","S","rep2",10420.534,57.5930463816103,800200.397310863
"PA",5,"t1000","S","rep2",14574.74,68.1122883961355,1323625.19223826
"PA",5,"t1000","S","rep2",430.683,11.7085719330452,6723.5771811196
"PA",5,"t1000","S","rep2",531.036,13.0013079618743,9205.55009978916
"PA",5,"t1000","S","rep2",708.745,15.0200046698838,14193.8042796757
"PA",5,"t1000","S","rep2",538.876,13.0969293434445,9410.1611958373
"PA",5,"t1000","S","rep2",20373.275,80.5295898812422,2187535.30705035
"PA",5,"t1000","S","rep2",30181.759,98.0160817015075,3944397.00805228
"PA",5,"t1000","S","rep2",328.761,10.2297544687871,4484.19241188388
"PA",5,"t1000","S","rep2",38970.507,111.376378320067,5787191.90794241
"PA",5,"t1000","S","rep2",51106.454,127.544853114491,8691153.55817667
"PA",5,"t1000","S","rep2",390.959,11.1555418869963,5815.14600079757
"PA",5,"t1000","S","rep2",525.809,12.9371636359912,9069.96943236919
"PA",5,"t1000","S","rep2",267.086,9.22041833439698,3283.526201681
"PA",5,"t1000","S","rep2",895.339,16.8818024862841,20153.2482083562
"PA",5,"t1000","S","rep2",22192.178,84.0475440054641,2486930.74270946
"PA",5,"t1000","S","rep2",896.384,16.8916514591372,20188.5414687296
"PA",5,"t1000","S","rep2",536.785,13.0714946450345,9355.44300404647
"PA",5,"t1000","S","rep2",767.284,15.6279903605884,15988.1426077783
"PA",5,"t1000","S","rep2",528.423,12.9692815910095,9137.688914888
"PA",5,"t1000","S","rep2",459.952,12.0998871387301,7420.4897189776
"PA",5,"t1000","S","rep2",374.757,10.921943875363,5457.43322786587
"PA",5,"t1000","S","rep2",345.487,10.486750099434,4830.71444213755
"PA",5,"t1000","S","rep2",25140.577,89.4566610346308,2998656.09987205
"PA",5,"t1000","S","rep2",12569.243,63.25278103567,1060052.7670175
"PA",5,"t1000","S","rep2",22735.235,85.0696777072285,2578772.15206414
"PA",5,"t1000","S","rep2",13123.799,64.6330795025964,1130975.39219079
"PA",5,"t1000","S","rep2",4685.242,38.6181155387406,241246.955843947
"PA",5,"t1000","S","rep2",282.766,9.48721314594785,3576.88174990279
"PA",5,"t1000","S","rep2",797.599,15.9337267112972,16944.9659882719
"PA",5,"t1000","S","rep2",982.625,17.6855662027357,23171.0393199509
"PA",5,"t1000","S","rep2",14923.885,68.9232916782852,1371471.03843758
