"Condition","Line","EvoTime","Replicate","DNA_content"
"PA",NA,"t0","B",1.68094172034127
"PA",NA,"t0","B",4.37530312514044
"PA",NA,"t0","B",2.31851546234332
"PA",NA,"t0","B",2.18452000312165
"PA",NA,"t0","B",2.09032328299512
"PA",NA,"t0","B",2.74712744639962
"PA",NA,"t0","B",4.51434142422528
"PA",NA,"t0","B",2.09952683329936
"PA",NA,"t0","B",2.24671012738187
"PA",NA,"t0","B",2.10165129499099
"PA",NA,"t0","B",2.16947234539581
"PA",NA,"t0","B",2.1115090912833
"PA",NA,"t0","B",2.02226699807774
"PA",NA,"t0","B",3.96711243720646
"PA",NA,"t0","B",3.457498918963
"PA",NA,"t0","B",4.72900026802228
"PA",NA,"t0","B",2.20008223634374
"PA",NA,"t0","B",2.39870837789352
"PA",NA,"t0","B",3.78263712180337
"PA",NA,"t0","B",2.80654621405864
"PA",NA,"t0","B",2.96238907863508
"PA",NA,"t0","B",2.09002923985441
"PA",NA,"t0","B",2.13148197161604
"PA",NA,"t0","B",1.99565609384346
"PA",NA,"t0","B",3.58760565764877
"PA",NA,"t0","B",2.04013011887588
"PA",NA,"t0","B",2.1415676513424
"PA",NA,"t0","B",2.19842824367725
"PA",NA,"t0","B",4.02614159770405
"PA",NA,"t0","B",4.54145220179877
"PA",NA,"t0","B",4.30666610502015
"PA",NA,"t0","B",4.667405581122
"PA",NA,"t0","B",4.15013223906304
"PA",NA,"t0","B",2.93625599450445
"PA",NA,"t0","B",3.03359162515807
"PA",NA,"t0","B",2.05763303682666
"PA",NA,"t0","B",1.99247307684527
"PA",NA,"t0","B",1.97472757330341
"PA",NA,"t0","B",2.04917929653124
"PA",NA,"t0","B",2.97268793963845
"PA",NA,"t0","B",4.87198609627116
"PA",NA,"t0","B",4.30848182141403
"PA",NA,"t0","B",1.96841299685665
"PA",NA,"t0","B",4.25279740164203
"PA",NA,"t0","B",1.87090094031862
"PA",NA,"t0","B",2.08624343441777
"PA",NA,"t0","B",3.06931051567584
"PA",NA,"t0","B",3.01446411885486
"PA",NA,"t0","B",4.71709887190204
"PA",NA,"t0","B",2.06849057979739
"PA",NA,"t0","B",2.27818009451639
"PA",NA,"t0","B",4.72420736482871
"PA",NA,"t0","B",4.51129807771893
"PA",NA,"t0","B",2.04232074027418
"PA",NA,"t0","B",2.04670198307076
"PA",NA,"t0","B",2.1496391355549
"PA",NA,"t0","B",2.11040642950563
"PA",NA,"t0","B",4.74354070133041
"PA",NA,"t0","B",2.53202753789155
"PA",NA,"t0","B",4.61883700535519
"PA",NA,"t0","B",2.14604445815972
"PA",NA,"t0","B",4.62060861527797
"PA",NA,"t0","B",2.11813976410631
"PA",NA,"t0","B",1.70340661629154
"PA",NA,"t0","B",2.44603462139084
"PA",NA,"t0","B",2.15467462433956
"PA",NA,"t0","B",2.29791774033656
"PA",NA,"t0","B",2.31604549996135
"PA",NA,"t0","B",2.39243055683936
"PA",NA,"t0","B",4.85052829807783
"PA",NA,"t0","B",2.68692211333919
"PA",NA,"t0","B",3.32936962039851
"PA",NA,"t0","B",4.59038098041295
"PA",NA,"t0","B",2.21810708086928
"PA",NA,"t0","B",2.5172665722279
"PA",NA,"t0","B",2.31977984784837
"PA",NA,"t0","B",4.29761692736479
"PA",NA,"t0","B",4.6607381529064
"PA",NA,"t0","B",4.3872927342029
"PA",NA,"t0","B",4.88895238549014
"PA",NA,"t0","B",3.4609318726308
"PA",NA,"t0","B",2.10398158688112
"PA",NA,"t0","B",4.29255938534457
"PA",NA,"t0","B",2.11853672234627
"PA",NA,"t0","B",2.10803938222292
"PA",NA,"t0","B",4.55354472596048
"PA",NA,"t0","B",2.11009768420789
"PA",NA,"t0","B",4.72182561538895
"PA",NA,"t0","B",2.27566602566332
"PA",NA,"t0","B",4.64117693297065
"PA",NA,"t0","B",2.21303483669203
"PA",NA,"t0","B",3.13855032423459
"PA",NA,"t0","B",2.1740226629983
"PA",NA,"t0","B",4.5626233079299
"PA",NA,"t0","B",4.00654362237571
"PA",NA,"t0","B",3.13757263079173
"PA",NA,"t0","B",2.71782604742784
"PA",NA,"t0","B",3.49108599671063
"PA",NA,"t0","B",1.77838026609413
"PA",NA,"t0","B",1.96605330065245
"PA",NA,"t0","B",4.34841287992248
"PA",NA,"t0","B",1.47694194039502
"PA",NA,"t0","B",1.83117571200866
"PA",NA,"t0","B",4.45920098426359
"PA",NA,"t0","B",3.06045246606195
"PA",NA,"t0","B",2.07453316633898
"PA",NA,"t0","B",2.28145867553531
"PA",NA,"t0","B",7.17126378613351
"PA",NA,"t0","B",1.73031156366652
"PA",NA,"t0","B",2.3047615944366
"PA",NA,"t0","B",2.01487916416739
"PA",NA,"t0","B",2.18141784798716
"PA",NA,"t0","B",2.22091519286307
"PA",NA,"t0","B",4.46126663732708
"PA",NA,"t0","B",4.7716879809749
"PA",NA,"t0","B",3.24894882141426
"PA",NA,"t0","B",1.97715342921427
"PA",NA,"t0","B",2.56478394376667
"PA",NA,"t0","B",2.33217376622931
"PA",NA,"t0","B",4.96659447679469
"PA",NA,"t0","B",2.1413985765365
"PA",NA,"t0","B",2.14689718326778
"PA",NA,"t0","B",4.64465399310955
"PA",NA,"t0","B",2.18454940743573
"PA",NA,"t0","B",3.67833266871492
"PA",NA,"t0","B",1.95934176596574
"PA",NA,"t0","B",1.97202237640887
"PA",NA,"t0","B",2.20042038595556
"PA",NA,"t0","B",4.46531708159036
"PA",NA,"t0","B",2.07870857893707
"PA",NA,"t0","B",2.25733243584003
"PA",NA,"t0","B",2.09557930413532
"PA",NA,"t0","B",3.7721765370726
"PA",NA,"t0","B",2.12474838369378
"PA",NA,"t0","B",2.09526320775906
"PA",NA,"t0","B",2.35025741938299
"PA",NA,"t0","B",1.34657056288261
"PA",NA,"t0","B",4.87771993751501
"PA",NA,"t0","B",1.99602364776935
"PA",NA,"t0","B",2.19767108258992
"PA",NA,"t0","B",4.51416499834085
"PA",NA,"t0","B",2.24931976025568
"PA",NA,"t0","B",2.15204293823021
"PA",NA,"t0","B",1.9887607821938
"PA",NA,"t0","B",4.43845624068648
"PA",NA,"t0","B",2.16545130544659
"PA",NA,"t0","B",2.10471669473289
"PA",NA,"t0","B",3.6900796921863
"PA",NA,"t0","B",3.10211837910059
"PA",NA,"t0","B",4.3804635822599
"PA",NA,"t0","B",2.1798594193414
"PA",NA,"t0","B",2.13956080690706
"PA",NA,"t0","B",2.15221201303612
"PA",NA,"t0","B",2.20601455670757
"PA",NA,"t0","B",2.22617856508178
"PA",NA,"t0","B",2.13007791561915
"PA",NA,"t0","B",2.27591596233292
"PA",NA,"t0","B",4.53804865244504
"PA",NA,"t0","B",2.16759046929526
"PA",NA,"t0","B",2.07279831180879
"PA",NA,"t0","B",4.13378344043955
"PA",NA,"t0","B",4.31319386274391
"PA",NA,"t0","B",2.17719832891797
"PA",NA,"t0","B",2.75866128859398
"PA",NA,"t0","B",4.53205017237456
"PA",NA,"t0","B",3.3835176647603
"PA",NA,"t0","B",2.17008248491278
"PA",NA,"t0","B",2.16656866938129
"PA",NA,"t0","B",2.61551373661771
"PA",NA,"t0","B",4.18092590697392
"PA",NA,"t0","B",4.68032877715622
"PA",NA,"t0","B",4.28259867395301
"PA",NA,"t0","B",4.88698229644739
"PA",NA,"t0","B",2.92947830011108
"PA",NA,"t0","B",1.81480486014962
"PA",NA,"t0","B",2.13214356868264
"PA",NA,"t0","B",4.06521258002592
"PA",NA,"t0","B",4.45247474741984
"PA",NA,"t0","B",2.32580773223293
"PA",NA,"t0","B",2.6375743232495
"PA",NA,"t0","B",4.31969956723213
"PA",NA,"t0","B",2.10423152355072
"PA",NA,"t0","B",2.26086095352855
"PA",NA,"t0","B",4.00986630986573
"PA",NA,"t0","B",2.15981302822348
"PA",NA,"t0","B",2.08127410533977
"PA",NA,"t0","B",1.96758967606266
"PA",NA,"t0","B",4.153013861842
"PA",NA,"t0","B",2.83819260707758
"PA",NA,"t0","B",1.92978307924584
"PA",NA,"t0","B",3.6300948914814
"PA",NA,"t0","B",2.32814537520158
"PA",NA,"t0","B",3.78163737512495
"PA",NA,"t0","B",2.25162799891025
"PA",NA,"t0","B",1.97177243973927
"PA",NA,"t0","B",2.09652024218559
"PA",NA,"t0","B",4.10190181290804
"PA",NA,"t0","B",2.10473139688993
"PA",NA,"t0","B",2.06705711948643
"PA",NA,"t0","B",3.66990833273357
"PA",NA,"t0","B",2.02391363966571
"PA",NA,"t0","B",4.52840403742975
"PA",NA,"t0","B",3.29978152936454
"PA",NA,"t0","B",2.29916742368458
"PA",NA,"t0","B",4.2736524113969
"PA",NA,"t0","B",2.51297354237353
"PA",NA,"t0","B",1.75899547204281
"PA",NA,"t0","B",2.08076688092204
"PA",NA,"t0","B",1.95582795043425
"PA",NA,"t0","B",4.4544448364626
"PA",NA,"t0","B",1.9103468276449
"PA",NA,"t0","B",1.82214123651034
"PA",NA,"t0","B",2.06587359584507
"PA",NA,"t0","B",4.08406809642397
"PA",NA,"t0","B",1.86345429778013
"PA",NA,"t0","B",1.88171437681823
"PA",NA,"t0","B",1.8695703951069
"PA",NA,"t0","B",2.04454811706506
"PA",NA,"t0","B",3.60051415152595
"PA",NA,"t0","B",1.98612174500593
"PA",NA,"t0","B",1.85863199027248
"PA",NA,"t0","B",2.12085231207937
"PA",NA,"t0","B",4.28739157714659
"PA",NA,"t0","B",1.97599195880846
"PA",NA,"t0","B",1.92089562531788
"PA",NA,"t0","B",1.79863248741055
"PA",NA,"t0","B",1.88930804092708
"PA",NA,"t0","B",1.95654100505048
"PA",NA,"t0","B",4.18353553984773
"PA",NA,"t0","B",1.96336280591495
"PA",NA,"t0","B",1.93333365016992
"PA",NA,"t0","B",1.86973211883429
"PA",NA,"t0","B",3.59616966412196
"PA",NA,"t0","B",2.04015217211144
"PA",NA,"t0","B",1.85953617293016
"PA",NA,"t0","B",1.90800918467625
"PA",NA,"t0","B",1.96671489771905
"PA",NA,"t0","B",3.64241529907716
"PA",NA,"t0","B",4.06086809262193
"PA",NA,"t0","B",1.78954655436261
"PA",NA,"t0","B",4.35699893963122
"PA",NA,"t0","B",2.20513242728544
"PA",NA,"t0","B",4.16759840162123
"PA",NA,"t0","B",3.55808372632146
"PA",NA,"t0","B",4.01946681840992
"PA",NA,"t0","B",3.58866421295533
"PA",NA,"t0","B",2.21298337914241
"PA",NA,"t0","B",1.9695083075558
"PA",NA,"t0","B",1.87398104221756
"PA",NA,"t0","B",2.08300160879144
"PA",NA,"t0","B",2.12510858654115
"PA",NA,"t0","B",4.1032103048842
"PA",NA,"t0","B",1.81350371925197
"PA",NA,"t0","B",3.40501956942474
"PA",NA,"t0","B",3.46150525675518
"PA",NA,"t0","B",2.04025508721069
"PA",NA,"t0","B",2.07131339394821
"PA",NA,"t0","B",2.03691034648511
"PA",NA,"t0","B",3.93365767887215
"PA",NA,"t0","B",3.97261839501626
"PA",NA,"t0","B",1.89025633005587
"PA",NA,"t0","B",4.086979123517
"PA",NA,"t0","B",1.84948724859639
"PA",NA,"t0","B",2.35416084207592
"PA",NA,"t0","B",2.30991470047754
"PA",NA,"t0","B",4.7330213079715
"PA",NA,"t0","B",2.286920526874
"PA",NA,"t0","B",2.18337323487288
"PA",NA,"t0","B",4.62125551018753
"PA",NA,"t0","B",4.63471533495354
"PA",NA,"t0","B",2.07694432009281
"PA",NA,"t0","B",2.3308873274887
"PA",NA,"t0","B",2.03434482008241
"PA",NA,"t0","B",4.46213406459217
"PA",NA,"t0","B",3.48977750473447
"PA",NA,"t0","B",2.54134870545207
"PA",NA,"t0","B",2.14725738611515
"PA",NA,"t0","B",4.63925830147751
"PA",NA,"t0","B",2.04747384631512
"PA",NA,"t0","B",2.31353143110828
"PA",NA,"t0","B",2.41463081396298
"PA",NA,"t0","B",4.62465905954125
"PA",NA,"t0","B",2.72042832922313
"PA",NA,"t0","B",2.21707057879828
"PA",NA,"t0","B",3.68625713135706
"PA",NA,"t0","B",4.51519414933334
"PA",NA,"t0","B",4.54484840007397
"PA",NA,"t0","B",2.0828619382996
"PA",NA,"t0","B",3.68788907078801
"PA",NA,"t0","B",3.22153664962154
"PA",NA,"t0","B",2.26329416051793
"PA",NA,"t0","B",4.62809936428756
"PA",NA,"t0","B",4.42561390651596
"PA",NA,"t0","B",4.677755899675
"PA",NA,"t0","B",2.09238893605861
"PA",NA,"t0","B",2.29273522998155
"PA",NA,"t0","B",2.13895066739008
"PA",NA,"t0","B",4.44552797822056
"PA",NA,"t0","B",2.31695703369755
"PA",NA,"t0","B",2.00586674190462
"PA",NA,"t0","B",3.59184722995352
"PA",NA,"t0","B",3.72413723895906
"PA",NA,"t0","B",1.6487439964335
"PA",NA,"t0","B",3.26857620105667
"PA",NA,"t0","B",5.05549842038843
"PA",NA,"t0","B",1.97653593861877
"PA",NA,"t0","B",3.5895610445345
"PA",NA,"t0","B",3.82803003165051
"PA",NA,"t0","B",2.08578766754967
"PA",NA,"t0","B",4.53284408885447
"PA",NA,"t0","B",2.21967286059357
"PA",NA,"t0","B",3.86463105159042
"PA",NA,"t0","B",2.18670327344143
"PA",NA,"t0","B",2.04475394726355
"PA",NA,"t0","B",2.23012609424581
"PA",NA,"t0","B",4.80148925328588
"PA",NA,"t0","B",2.19074636662619
"PA",NA,"t0","B",2.2467615849315
"PA",NA,"t0","B",2.16577475290138
"PA",NA,"t0","B",2.15016841320818
"PA",NA,"t0","B",4.51687754631391
"PA",NA,"t0","B",2.14184699232608
"PA",NA,"t0","B",2.27389441574054
"PA",NA,"t0","B",2.25793522427849
"PA",NA,"t0","B",2.00297041696863
"PA",NA,"t0","B",1.99336990842444
"PA",NA,"t0","B",4.52361848531469
"PA",NA,"t0","B",4.58907248843679
"PA",NA,"t0","B",2.1402003507381
"PA",NA,"t0","B",1.94425735284731
"PA",NA,"t0","B",4.49750745441962
"PA",NA,"t0","B",2.04332783803111
"PA",NA,"t0","B",2.10674559240379
"PA",NA,"t0","B",2.08514812371862
"PA",NA,"t0","B",3.21573664867103
"PA",NA,"t0","B",2.29297781557263
"PA",NA,"t0","B",2.07189412915111
"PA",NA,"t0","B",4.21578472130512
"PA",NA,"t0","B",2.14527259491535
"PA",NA,"t0","B",3.02162406933116
"PA",NA,"t0","B",4.95055442346894
"PA",NA,"t0","B",4.2152774968874
"PA",NA,"t0","B",4.61406615539716
"PA",NA,"t0","B",4.56682812484206
"PA",NA,"t0","B",2.03224976270485
"PA",NA,"t0","B",4.14741969108999
"PA",NA,"t0","B",2.09156561526463
"PA",NA,"t0","B",2.11098716470854
"PA",NA,"t0","B",4.35186788682583
"PA",NA,"t0","B",2.03602821706298
"PA",NA,"t0","B",2.09174939222757
"PA",NA,"t0","B",3.39647761618711
"PA",NA,"t0","B",4.48807602068134
"PA",NA,"t0","B",2.00864544958433
"PA",NA,"t0","B",2.0920948929179
"PA",NA,"t0","B",2.23782267345391
"PA",NA,"t0","B",2.94275434791415
"PA",NA,"t0","B",2.16973698422245
"PA",NA,"t0","B",2.29621964119896
"PA",NA,"t0","B",2.1188381165655
"PA",NA,"t0","B",4.58896957333754
"PA",NA,"t0","B",2.21049871460341
"PA",NA,"t0","B",2.15856334487546
"PA",NA,"t0","B",2.09494711138279
"PA",NA,"t0","B",4.43502328701869
"PA",NA,"t0","B",4.60478174322924
"PA",NA,"t0","B",2.73575532793265
"PA",NA,"t0","B",3.89552763460055
"PA",NA,"t0","B",2.47691650224393
"PA",NA,"t0","B",2.83025344227841
"PA",NA,"t0","B",4.46228843724105
"PA",NA,"t0","B",4.89160612483505
"PA",NA,"t0","B",2.18845283012865
"PA",NA,"t0","B",0.0604185143374394
"PA",NA,"t0","B",2.22427463574568
"PA",NA,"t0","B",4.36343113333426
"PA",NA,"t0","B",5.01169334350112
"PA",NA,"t0","B",4.19077635218772
"PA",NA,"t0","B",1.96198815423213
"PA",NA,"t0","B",2.14539021217164
"PA",NA,"t0","B",4.35795457983853
"PA",NA,"t0","B",2.74107015770099
"PA",NA,"t0","B",2.27709948597428
"PA",NA,"t0","B",2.13126143926051
"PA",NA,"t0","B",2.28309796604477
"PA",NA,"t0","B",4.71801040563824
"PA",NA,"t0","B",3.82242850981998
"PA",NA,"t0","B",4.58331659395739
"PA",NA,"t0","B",2.1698398993217
"PA",NA,"t0","B",2.02582492008033
"PA",NA,"t0","B",1.9885108455242
"PA",NA,"t0","B",2.11176637903142
"PA",NA,"t0","B",4.31944227948401
"PA",NA,"t0","B",4.34761161236405
"PA",NA,"t0","B",2.66479536700075
"PA",NA,"t0","B",2.07518741232706
"PA",NA,"t0","B",2.06847587764035
"PA",NA,"t0","B",2.24648959502634
"PA",NA,"t0","B",4.91507076746373
"PA",NA,"t0","B",2.23989567759591
"PA",NA,"t0","B",2.07604748851364
"PA",NA,"t0","B",2.09771111690547
"PA",NA,"t0","B",2.2458500511953
"PA",NA,"t0","B",2.22011392530463
"PA",NA,"t0","B",2.68996545984555
"PA",NA,"t0","B",2.13139375867383
"PA",NA,"t0","B",4.42426865914721
"PA",NA,"t0","B",2.15836486575548
"PA",NA,"t0","B",4.37740553359652
"PA",NA,"t0","B",3.98431396093801
"PA",NA,"t0","B",1.9630908160098
"PA",NA,"t0","B",2.18335853271585
"PA",NA,"t0","B",2.3110982241189
"PA",NA,"t0","B",4.45739261894822
"PA",NA,"t0","B",1.59073663584989
"PA",NA,"t0","B",2.12126397247636
"PA",NA,"t0","B",2.21392431719268
"PA",NA,"t0","B",3.86304321863059
"PA",NA,"t0","B",3.8176356066264
"PA",NA,"t0","B",1.98513670048455
"PA",NA,"t0","B",4.4921999757298
"PA",NA,"t0","B",1.15844176145619
"PA",NA,"t0","B",4.28055507412508
"PA",NA,"t0","B",2.07817195020527
"PA",NA,"t0","B",4.78676504301481
"PA",NA,"t0","B",2.37233270817181
"PA",NA,"t0","B",1.59844791721501
"PA",NA,"t0","B",3.18354627584178
"PA",NA,"t0","B",3.1346616036987
"PA",NA,"t0","B",2.2230837610258
"PA",NA,"t0","B",4.33093201520726
"PA",NA,"t0","B",2.2773567737224
"PA",NA,"t0","B",2.37375881740426
"PA",NA,"t0","B",2.16738463909676
"PA",NA,"t0","B",1.96878055078254
"PA",NA,"t0","B",4.24014619551297
"PA",NA,"t0","B",3.22469761338418
"PA",NA,"t0","B",2.1913271018291
"PA",NA,"t0","B",2.10253342441312
"PA",NA,"t0","B",3.85522167108769
"PA",NA,"t0","B",1.95676153740601
"PA",NA,"t0","B",2.31398719797638
"PA",NA,"t0","B",3.14060127514105
"PA",NA,"t0","B",2.0984682779928
"PA",NA,"t0","B",1.9865260543244
"PA",NA,"t0","B",2.20541176826912
"PA",NA,"t0","B",4.13191626649604
"PA",NA,"t0","B",2.35112484664808
"PA",NA,"t0","B",2.3428916387082
"PA",NA,"t0","B",2.34299455380745
"PA",NA,"t0","B",1.96048853421451
"PA",NA,"t0","B",4.01888608320702
"PA",NA,"t0","B",3.91375830932459
"PA",NA,"t0","B",3.13547022233565
"PA",NA,"t0","B",2.14208222683865
"PA",NA,"t0","B",4.57581849386928
"PA",NA,"t0","B",2.82228487316516
"PA",NA,"t0","B",2.09843152260021
"PA",NA,"t0","B",2.47075629844605
"PA",NA,"t0","B",4.18319003915739
"PA",NA,"t0","B",1.9022753434324
"PA",NA,"t0","B",2.07933342061108
"PA",NA,"t0","B",2.21607818319838
"PA",NA,"t0","B",4.33505597025572
"PA",NA,"t0","B",2.56532792357699
"PA",NA,"t0","B",2.09303583096818
"PA",NA,"t0","B",3.47965506961552
"PA",NA,"t0","B",4.67735894143505
"PA",NA,"t0","B",2.23000847698953
"PA",NA,"t0","B",2.11286168973057
"PA",NA,"t0","B",4.61339720725205
"PA",NA,"t0","B",2.27523966310929
"PA",NA,"t0","B",2.10775269016072
"PA",NA,"t0","B",3.16188999852847
"PA",NA,"t0","B",2.11522138593477
"PA",NA,"t0","B",4.32244887059777
"PA",NA,"t0","B",1.04863870163646
"PA",NA,"t0","B",2.21029288440491
"PA",NA,"t0","B",4.70945375024357
"PA",NA,"t0","B",3.05615208512906
"PA",NA,"t0","B",2.04959830800675
"PA",NA,"t0","B",3.42210347590001
"PA",NA,"t0","B",2.23056715895688
"PA",NA,"t0","B",2.56127012823519
"PA",NA,"t0","B",1.96789842136041
"PA",NA,"t0","B",3.8974536171722
"PA",NA,"t0","B",3.37837190979787
"PA",NA,"t0","B",1.93842794758273
"PA",NA,"t0","B",2.06959324157505
"PA",NA,"t0","B",2.2343015068439
"PA",NA,"t0","B",2.07138690473338
"PA",NA,"t0","B",2.06304343061573
"PA",NA,"t0","B",2.11023735469973
"PA",NA,"t0","B",2.39284956831487
"PA",NA,"t0","B",1.9961706693397
"PA",NA,"t0","B",4.70734399070897
"PA",NA,"t0","B",4.11377380471422
"PA",NA,"t0","B",2.35746882740891
"PA",NA,"t0","B",2.74184937202387
"PA",NA,"t0","B",2.57266429993771
"PA",NA,"t0","B",4.7927194166142
"PA",NA,"t0","B",4.43777994146285
"PA",NA,"t0","B",2.00544773042911
"PA",NA,"t0","B",2.28024574757988
"PA",NA,"t0","B",2.7912927261343
"PA",NA,"t0","B",2.07260718376733
"PA",NA,"t0","B",3.27410421210202
"PA",NA,"t0","B",4.49099439885289
"PA",NA,"t0","B",2.06651313967611
"PA",NA,"t0","B",4.12348457943618
"PA",NA,"t0","B",2.31364169728604
"PA",NA,"t0","B",1.999397792809
"PA",NA,"t0","B",2.21578414005767
"PA",NA,"t0","B",2.36864981783442
"PA",NA,"t0","B",1.95027788615335
"PA",NA,"t0","B",4.20366279282934
"PA",NA,"t0","B",4.08561917399121
"PA",NA,"t0","B",3.89283713986305
"PA",NA,"t0","B",3.54404316635255
"PA",NA,"t0","B",2.42608379429365
"PA",NA,"t0","B",2.00343353491524
"PA",NA,"t0","B",4.5249049240553
"PA",NA,"t0","B",4.95633972226242
"PA",NA,"t0","B",3.89222700034608
"PA",NA,"t0","B",2.02538385536926
"PA",NA,"t0","B",2.29789568710101
"PA",NA,"t0","B",3.74933673611793
"PA",NA,"t0","B",3.44891285925426
"PA",NA,"t0","B",4.54586284890942
"PA",NA,"t0","B",2.14363330440589
"PA",NA,"t0","B",3.62384647474131
"PA",NA,"t0","B",2.26394105542749
"PA",NA,"t0","B",2.11481707661629
"PA",NA,"t0","B",4.75532448019437
"PA",NA,"t0","B",4.12535175337969
"PA",NA,"t0","B",4.31076800683305
"PA",NA,"t0","B",3.75058641946595
"PA",NA,"t0","B",4.76911510349368
"PA",NA,"t0","B",1.98428397537649
"PA",NA,"t0","B",4.59285829387344
"PA",NA,"t0","B",2.16787716135745
"PA",NA,"t0","B",2.15326321726415
"PA",NA,"t0","B",2.09594685806121
"PA",NA,"t0","B",3.01042837674862
"PA",NA,"t0","B",2.06226421629285
"PA",NA,"t0","B",2.18809262728128
"PA",NA,"t0","B",4.24520373753319
"PA",NA,"t0","B",2.24897425956534
"PA",NA,"t0","B",2.07029159403424
"PA",NA,"t0","B",2.06363151689715
"PA",NA,"t0","B",3.01466259797484
"PA",NA,"t0","B",2.05269311206273
"PA",NA,"t0","B",2.23195651279674
"PA",NA,"t0","B",2.15094762753106
"PA",NA,"t0","B",2.10288627618197
"PA",NA,"t0","B",2.1207420459016
"PA",NA,"t0","B",4.54520860292134
"PA",NA,"t0","B",2.01411465200154
"PA",NA,"t0","B",3.60542467197581
"PA",NA,"t0","B",3.66926143782401
"PA",NA,"t0","B",2.45315781647454
"PA",NA,"t0","B",3.7424928820179
"PA",NA,"t0","B",4.61754321553606
"PA",NA,"t0","B",3.30220003419688
"PA",NA,"t0","B",3.72882722705339
"PA",NA,"t0","B",3.93775222960654
"PA",NA,"t0","B",3.32799496871569
"PA",NA,"t0","B",2.15341023883451
"PA",NA,"t0","B",4.38125749873982
"PA",NA,"t0","B",3.74739605138924
"PA",NA,"t0","B",2.19656106973374
"PA",NA,"t0","B",2.12338843416799
"PA",NA,"t0","B",3.92116819647049
"PA",NA,"t0","B",1.91136127648035
"PA",NA,"t0","B",4.34325242280302
"PA",NA,"t0","B",4.61488212511263
"PA",NA,"t0","B",2.13422392390317
"PA",NA,"t0","B",1.7536071314893
"PA",NA,"t0","B",2.1873942748221
"PA",NA,"t0","B",2.25059884791777
"PA",NA,"t0","B",2.29809416622099
"PA",NA,"t0","B",2.34698618944259
"PA",NA,"t0","B",1.97196356778073
"PA",NA,"t0","B",4.67881445498156
"PA",NA,"t0","B",2.08425864321798
"PA",NA,"t0","B",4.10927494466135
"PA",NA,"t0","B",2.25392153540779
"PA",NA,"t0","B",4.5737160854132
"PA",NA,"t0","B",3.74436005596141
"PA",NA,"t0","B",3.40043984750818
"PA",NA,"t0","B",4.36565851012514
"PA",NA,"t0","B",3.2206104137283
"PA",NA,"t0","B",4.62684232986102
"PA",NA,"t0","B",2.14174407722683
"PA",NA,"t0","B",2.13265814417888
"PA",NA,"t0","B",4.48668666684148
"PA",NA,"t0","B",2.50733526515041
"PA",NA,"t0","B",4.5891165949079
"PA",NA,"t0","B",2.22609035213957
"PA",NA,"t0","B",3.35932526535837
"PA",NA,"t0","B",4.34954494601422
"PA",NA,"t0","B",2.95460428648477
"PA",NA,"t0","B",2.36892915881809
"PA",NA,"t0","B",3.01971278891654
"PA",NA,"t0","B",2.45925186056576
"PA",NA,"t0","B",2.19860466956168
"PA",NA,"t0","B",2.16746550096046
"PA",NA,"t0","B",2.65573883826687
"PA",NA,"t0","B",2.23946931504188
"PA",NA,"t0","B",2.17935954600219
"PA",NA,"t0","B",4.7632048363654
"PA",NA,"t0","B",2.04091668427728
"PA",NA,"t0","B",2.11632404771243
"PA",NA,"t0","B",2.14339806989333
"PA",NA,"t0","B",2.13528983028824
"PA",NA,"t0","B",3.80394789842634
"PA",NA,"t0","B",4.18703465322218
"PA",NA,"t0","B",3.91525792934221
"PA",NA,"t0","B",4.16620904778138
"PA",NA,"t0","B",2.74491477176577
"PA",NA,"t0","B",2.48731827834656
"PA",NA,"t0","B",3.58878183021161
"PA",NA,"t0","B",2.19666398483299
"PA",NA,"t0","B",2.73396166477432
"PA",NA,"t0","B",2.09246244684379
"PA",NA,"t0","B",1.84168040321053
"PA",NA,"t0","B",2.60845670124066
"PA",NA,"t0","B",2.18771772227688
"PA",NA,"t0","B",4.4896344493271
"PA",NA,"t0","B",2.16364294013123
"PA",NA,"t0","B",3.04541215941462
"PA",NA,"t0","B",2.13596612951187
"PA",NA,"t0","B",4.70849811003626
"PA",NA,"t0","B",1.95473263973511
"PA",NA,"t0","B",2.0042862600233
"PA",NA,"t0","B",3.89238872407347
"PA",NA,"t0","B",3.83384473475806
"PA",NA,"t0","B",4.2869799167496
"PA",NA,"t0","B",2.05808145261624
"PA",NA,"t0","B",4.44071302179143
"PA",NA,"t0","B",3.12773688773497
"PA",NA,"t0","B",4.24518903537615
"PA",NA,"t0","B",2.10727487005707
"PA",NA,"t0","B",2.05951491292721
"PA",NA,"t0","B",0.740128638403262
"PA",NA,"t0","B",3.3553630340373
"PA",NA,"t0","B",1.99434025078878
"PA",NA,"t0","B",2.07071795658827
"PA",NA,"t0","B",4.33526180045422
"PA",NA,"t0","B",4.59985652062234
"PA",NA,"t0","B",4.33968714972191
"PA",NA,"t0","B",2.00902770566726
"PA",NA,"t0","B",4.24066077100921
"PA",NA,"t0","B",2.02546471723296
"PA",NA,"t0","B",4.27956267852518
"PA",NA,"t0","B",3.86271242009729
"PA",NA,"t0","B",2.09322695900964
"PA",NA,"t0","B",2.23307387673144
"PA",NA,"t0","B",2.96091151185301
"PA",NA,"t0","B",3.94035451140183
"PA",NA,"t0","B",2.08259729947296
"PA",NA,"t0","B",2.40638290386606
"PA",NA,"t0","B",2.0345065438098
