"Time","Condition","Ploidy","Replicate","Area","Radius","Volume"
"24h","PM","4N","Rep1",192.866,7.8352507623383,2014.87129803885
"24h","PM","4N","Rep1",661.181,14.507255042112,12789.2285279982
"24h","PM","4N","Rep1",10589.88,58.0591379328009,819785.738149079
"24h","PM","4N","Rep1",3578.22,33.7488192525392,161014.266701095
"24h","PM","4N","Rep1",5477.614,41.7561814453709,304965.658762272
"24h","PM","4N","Rep1",2690.199,29.2628935257904,104964.009200251
"24h","PM","4N","Rep1",3257.299,32.1998520797313,139846.061305942
"24h","PM","4N","Rep1",3827.013,34.902379180421,178095.811805868
"24h","PM","4N","Rep1",2219.793,26.5816112600718,78674.2328051047
"24h","PM","4N","Rep1",2665.11,29.1261199058042,103499.084562877
"24h","PM","4N","Rep1",1859.148,24.3266353669969,60302.4206523753
"24h","PM","4N","Rep1",2609.184,28.8189011253477,100258.420951786
"24h","PM","4N","Rep1",4793.435,39.0614611769631,249651.433542395
"24h","PM","4N","Rep1",2401.683,27.6492213702221,88539.5532374654
"24h","PM","4N","Rep1",2580.96,28.6626077642094,98636.0588468185
"24h","PM","4N","Rep1",7898.113,50.1402777225727,528018.105739016
"24h","PM","4N","Rep1",9169.254,54.0246628599408,660487.808036218
"24h","PM","4N","Rep1",1057.89,18.3503908812584,25883.5933458326
"24h","PM","4N","Rep1",399.322,11.2742246017491,6002.72788855952
"24h","PM","4N","Rep1",6150.295,44.2459003914118,362833.786597064
"24h","PM","4N","Rep1",2912.335,30.4470856138822,118229.484108407
"24h","PM","4N","Rep1",1105.976,18.7628114812787,27668.2922544249
"24h","PM","4N","Rep1",5368.898,41.3397304213801,295931.727973183
"24h","PM","4N","Rep1",1426.898,21.3118685238033,40546.4834305039
"24h","PM","4N","Rep1",1506.344,21.897127373097,43979.4752476007
"24h","PM","4N","Rep1",5822.578,43.0509481948568,334223.338451351
"24h","PM","4N","Rep1",722.857,15.168801185234,14619.8321578063
"24h","PM","4N","Rep1",4837.862,39.2420603765002,253130.230262901
"24h","PM","4N","Rep1",168.823,7.33062275084499,1650.10363288787
"24h","PM","4N","Rep1",3447.029,33.1243627661307,152240.85208183
"24h","PM","4N","Rep1",2840.206,30.0676844568803,113864.557067384
"24h","PM","4N","Rep1",757.876,15.5318840873033,15694.9895793988
"24h","PM","4N","Rep1",2870.521,30.2277225870257,115692.416624309
"24h","PM","4N","Rep1",9300.445,54.4097747597672,674713.490154138
"24h","PM","4N","Rep1",3272.456,32.2746819798656,140823.302257471
"24h","PM","4N","Rep1",4476.695,37.7488579420563,225320.164806551
"24h","PM","4N","Rep1",3264.094,32.2334203837135,140283.885431942
"24h","PM","4N","Rep1",2364.05,27.4317423149313,86466.6805594843
"24h","PM","4N","Rep1",341.306,10.4231028975946,4743.29007675523
"24h","PM","4N","Rep1",2822.957,29.976242615974,112828.858568616
"24h","PM","4N","Rep1",8119.204,50.837219644105,550343.676111061
"24h","PM","4N","Rep1",1828.833,24.1274868993677,58833.5256648418
"24h","PM","4N","Rep1",2322.759,27.1911226859498,84211.2332518588
"24h","PM","4N","Rep1",5391.373,41.4261671652636,297791.892197718
"24h","PM","4N","Rep1",7980.696,50.4017304804848,536321.185118244
"24h","PM","4N","Rep1",1374.63,20.9178947039329,38339.1541291564
"24h","PM","4N","Rep1",1778.657,23.794203227467,56428.9681732758
"24h","PM","4N","Rep1",1419.058,21.2532395287918,40212.7727723309
"24h","PM","4N","Rep1",1858.103,24.3197975823764,60251.5851296084
"24h","PM","4N","Rep1",2759.191,29.6357516045964,109027.598807517
"24h","PM","4N","Rep1",5957.951,43.5485327502386,345946.698997089
"24h","PM","4N","Rep1",2382.344,27.5376768717086,87472.2923590051
"24h","PM","4N","Rep1",2464.404,28.0079302475367,92030.4737783337
"24h","PM","4N","Rep1",770.42,15.6598947159205,16086.261449386
"24h","PM","4N","Rep1",1610.879,22.6441760977488,48636.036997554
"24h","PM","4N","Rep1",1431.079,21.3430689829278,40724.8237560257
"24h","PM","4N","Rep1",1009.804,17.9284856111144,24139.0086453944
"24h","PM","4N","Rep1",7469.521,48.7608693457924,485627.116742203
"24h","PM","4N","Rep1",952.833,17.4154001901237,22125.2906791415
"24h","PM","4N","Rep1",2794.733,29.8260145367108,111140.996112301
"24h","PM","4N","Rep1",2117.349,25.9609922614942,73291.3080051767
"24h","PM","4N","Rep1",1795.905,23.9092935099911,57251.759681414
"24h","PM","4N","Rep1",3594.423,33.8251441390336,162109.168095543
"24h","PM","4N","Rep1",1800.086,23.9371086345247,57451.805511316
"24h","PM","4N","Rep1",2164.912,26.2509598361264,75774.6906143308
"24h","PM","4N","Rep1",2840.728,30.0704473920676,113895.949172231
"24h","PM","4N","Rep1",2194.704,26.430966316938,77344.1966661988
"24h","PM","4N","Rep1",1163.47,19.2443239236471,29853.5914072609
"24h","PM","4N","Rep1",8638.219,52.4369193099734,603948.790246505
"24h","PM","4N","Rep1",1173.401,19.3262810379531,30236.6366616203
"24h","PM","4N","Rep1",2735.671,29.5091701788833,107636.508123248
"24h","PM","4N","Rep1",1012.94,17.9563029633332,24251.543364905
"24h","PM","4N","Rep1",1922.392,24.7369436010318,63405.469977433
"24h","PM","4N","Rep1",2527.125,28.3621027274462,95566.10514013
"24h","PM","4N","Rep1",2084.943,25.7615599106438,71615.1786730366
"24h","PM","4N","Rep1",2342.098,27.3040829879211,85265.1175437921
"24h","PM","4N","Rep1",3512.363,33.4368040752426,156589.591296175
"24h","PM","4N","Rep1",1347.451,20.7100693974751,37207.7382929296
"24h","PM","4N","Rep1",2349.416,27.3467061921244,85665.0521001016
"24h","PM","4N","Rep1",2450.292,27.9276237377449,91241.1106981419
"24h","PM","4N","Rep1",2082.33,25.7454117329106,71480.5909517224
"24h","PM","4N","Rep1",2054.628,25.5735880319917,70058.9467079934
"24h","PM","4N","Rep1",5131.082,40.4137863534178,276488.602279823
"24h","PM","4N","Rep1",3045.616,31.135986933443,126437.679973713
"24h","PM","4N","Rep1",2488.969,28.147174620288,93409.9267566447
"24h","PM","4N","Rep1",4897.447,39.4829811078286,257821.076503456
"24h","PM","4N","Rep1",1894.167,24.5546753630157,62014.2076911166
"24h","PM","4N","Rep1",5074.633,40.1908677768285,271938.538558574
"24h","PM","4N","Rep1",1649.034,22.9107796648914,50374.2061785527
"24h","PM","4N","Rep1",3373.332,32.7683524910872,147384.709393952
"24h","PM","4N","Rep1",2476.425,28.0761564301935,92704.6609168558
"24h","PM","4N","Rep1",2220.838,26.5878673648835,78729.7949105242
"24h","PM","4N","Rep1",3068.091,31.2506591452326,127839.821423408
"24h","PM","4N","Rep1",149.485,6.89801082459168,1374.86553081878
"24h","PM","4N","Rep1",4054.898,35.9265100012078,194237.778067836
"24h","PM","4N","Rep1",2125.712,26.0122114549978,73725.9600485683
"24h","PM","4N","Rep1",3355.039,32.6793831372653,146187.473228623
"24h","PM","4N","Rep1",3591.81,33.8128471485884,161932.430022362
"24h","PM","4N","Rep1",3361.311,32.7099147329724,146597.594934669
"24h","PM","4N","Rep1",7933.655,50.252968271252,531586.283986746
"24h","PM","4N","Rep1",1616.628,22.6845470459855,48896.6318958099
"24h","PM","4N","Rep1",3620.034,33.9454357833487,163844.842240719
"24h","PM","4N","Rep1",3872.485,35.1091193224558,181279.383919227
"24h","PM","4N","Rep1",2482.175,28.1087324818863,93027.7240643016
"24h","PM","4N","Rep1",3173.671,31.7838143525096,134495.159839925
"24h","PM","4N","Rep1",2331.122,27.2400289739297,84666.4410956866
"24h","PM","4N","Rep1",5077.769,40.2032843491372,272190.654621645
"24h","PM","4N","Rep1",1395.537,21.0763664713648,39217.1323151319
"24h","PM","4N","Rep1",6197.335,44.4147835578743,367004.390214185
"24h","PM","4N","Rep1",1642.762,22.8671682822132,50087.0868021668
"24h","PM","4N","Rep1",3588.674,33.7980829706469,161720.402142137
"24h","PM","4N","Rep1",3085.339,31.3383775254625,128919.35783471
"24h","PM","4N","Rep1",127.532,6.37139673892555,1083.4092918782
"24h","PM","4N","Rep1",1788.065,23.8570485735185,56877.2714101444
"24h","PM","4N","Rep1",2050.969,25.5508064247781,69871.8825362944
"24h","PM","4N","Rep1",2011.769,25.3054531952715,67878.3016922643
"24h","PM","4N","Rep1",4462.06,37.6871040376578,224216.159256362
"24h","PM","4N","Rep1",2306.034,27.0930511400239,83303.3294568452
"24h","PM","4N","Rep1",2200.454,26.4655674848031,77648.3517789399
"24h","PM","4N","Rep1",2688.108,29.251518790137,104841.655562557
"24h","PM","4N","Rep1",6419.471,45.2037728886665,386912.412199175
"24h","PM","4N","Rep1",1544.499,22.1727152351934,45660.9820107213
"24h","PM","4N","Rep1",2380.253,27.5255892129238,87357.1550677726
"24h","PM","4N","Rep1",1072.525,18.4768858490621,26422.5626603537
"24h","PM","4N","Rep1",2860.067,30.1726300021728,115060.991163232
"24h","PM","4N","Rep1",1428.988,21.3274707276321,40635.5996535167
"24h","PM","4N","Rep1",7043.543,47.3500725517991,444683.029428955
"24h","PM","4N","Rep1",2631.136,28.9398790718633,101526.343548835
"24h","PM","4N","Rep1",823.733,16.192663693038,17784.5752558097
"24h","PM","4N","Rep1",2914.948,30.4607413913658,118388.636263039
"24h","PM","4N","Rep1",1869.079,24.3915215548049,60786.2409548443
"24h","PM","4N","Rep1",2759.714,29.6385601748771,109058.599272601
"24h","PM","4N","Rep1",1280.549,20.189388461337,34471.3349397022
"24h","PM","4N","Rep1",1759.84,23.6680051990378,55535.869692633
"24h","PM","4N","Rep1",2875.225,30.2524799397139,115976.915512885
"24h","PM","4N","Rep1",1764.022,23.6961102724836,55733.9464467828
"24h","PM","4N","Rep1",2701.697,29.3253621388226,105637.657219161
"24h","PM","4N","Rep1",1654.783,22.9506816541224,50637.8637862049
"24h","PM","4N","Rep1",1250.757,19.9531530920198,33275.3945358872
"24h","PM","4N","Rep1",2200.454,26.4655674848031,77648.3517789399
"24h","PM","4N","Rep1",3133.425,31.5816426918462,131944.945002264
"24h","PM","4N","Rep1",1661.055,22.9941346433176,50926.0297599411
"24h","PM","4N","Rep1",295.833,9.70394603032237,3827.66328798448
"24h","PM","4N","Rep1",381.029,11.0129604386252,5595.00973729189
"24h","PM","4N","Rep1",2862.158,30.183657618321,115187.196162051
"24h","PM","4N","Rep1",4580.185,38.1826945886576,233178.406686068
"24h","PM","4N","Rep1",1062.072,18.3866260482719,26037.2276004536
"24h","PM","4N","Rep1",2840.206,30.0676844568803,113864.557067384
"24h","PM","4N","Rep1",1016.077,17.984086138138,24364.2883879745
"24h","PM","4N","Rep1",6415.29,45.1890498875116,386534.479803805
"24h","PM","4N","Rep1",817.983,16.136048947319,17598.6849680998
"24h","PM","4N","Rep1",2776.44,29.7282407887874,110051.569140828
"24h","PM","4N","Rep1",2118.917,25.970603171719,73372.7367477456
"24h","PM","4N","Rep1",3694.776,34.2940771567716,168945.24429465
"24h","PM","4N","Rep1",6464.421,45.3617582634768,390983.336953791
"24h","PM","4N","Rep1",2413.182,27.7153330804588,89176.1905516902
"24h","PM","4N","Rep1",3276.115,32.2927204300754,141059.554389035
"24h","PM","4N","Rep1",2003.406,25.2528005543924,67455.4828632975
"24h","PM","4N","Rep1",2216.657,26.5628281133335,78507.5718362901
"24h","PM","4N","Rep1",5817.352,43.0316238714163,333773.470922175
"24h","PM","4N","Rep1",2938.991,30.5861061710245,119856.387682247
"24h","PM","4N","Rep1",3552.086,33.6253489256994,159253.508218789
"24h","PM","4N","Rep1",400.89,11.2963379142189,6038.1185419083
"24h","PM","4N","Rep1",6693.875,46.1597940785975,411983.855450496
"24h","PM","4N","Rep1",2619.638,28.8765765564884,100861.569676381
"24h","PM","4N","Rep1",3967.612,35.5377281792385,187999.88903558
"24h","PM","4N","Rep1",6100.118,44.065041317213,358402.602279833
"24h","PM","4N","Rep1",2263.175,26.840100161214,80991.791576474
"24h","PM","4N","Rep1",4543.597,38.0298809350623,230389.937235875
"24h","PM","4N","Rep1",7695.316,49.4923747673144,507812.617899882
"24h","PM","4N","Rep1",1319.227,20.4920227459513,36044.8395880974
"24h","PM","4N","Rep1",2581.483,28.6655116806833,98666.0414533138
"24h","PM","4N","Rep1",3626.829,33.9772795585237,164306.377125281
"24h","PM","4N","Rep1",1873.26,24.4187873857947,60990.3168777518
"24h","PM","4N","Rep1",863.979,16.5835176351456,19103.747977194
"24h","PM","4N","Rep1",4043.922,35.8778532183313,193449.653256508
"24h","PM","4N","Rep1",2986.032,30.8299125211402,122745.473793767
"24h","PM","4N","Rep1",1559.134,22.2775170538657,46311.5123656825
"24h","PM","4N","Rep1",2930.105,30.5398328262706,119313.22248456
"24h","PM","4N","Rep1",2782.712,29.7618000128062,110424.690716314
"24h","PM","4N","Rep1",3601.218,33.8571010528518,162569.068985798
"24h","PM","4N","Rep1",4474.082,37.7378395274153,225122.918064663
"24h","PM","4N","Rep1",1236.122,19.8360745393155,32693.077508917
"24h","PM","4N","Rep1",2417.363,27.7393320286359,89408.0465209859
"24h","PM","4N","Rep1",8007.875,50.4874814169218,539063.25366871
"24h","PM","4N","Rep1",4618.862,38.3435710063452,236138.217420679
"24h","PM","4N","Rep1",7750.72,49.6702204650073,513306.628216722
"24h","PM","4N","Rep1",2929.583,30.5371123601425,119281.340319151
"24h","PM","4N","Rep1",7328.922,48.2997756482355,471980.384457889
"24h","PM","4N","Rep1",1728.48,23.4561776952461,54058.0453635719
"24h","PM","4N","Rep1",4964.349,39.751746693279,263122.058593377
"24h","PM","4N","Rep1",5061.044,40.1370195656224,270846.962733968
"24h","PM","4N","Rep1",688.36,14.8024252490419,13585.8632592407
"24h","PM","4N","Rep1",2458.132,27.9722669289554,91679.3659341428
"24h","PM","4N","Rep1",707.699,15.0089169543436,14162.3940262293
"24h","PM","4N","Rep1",3283.433,32.3287671358204,141532.454484091
"24h","PM","4N","Rep1",2965.647,30.7244977018551,121490.685914685
"24h","PM","4N","Rep1",3278.206,32.3030242972236,141194.624092406
"24h","PM","4N","Rep1",1046.914,18.2549466223327,25481.8122508971
"24h","PM","4N","Rep1",3929.456,35.3664345407367,185294.464539607
"24h","PM","4N","Rep1",2738.284,29.5232597857841,107790.759865675
"24h","PM","4N","Rep1",2605.525,28.7986868832421,100047.598188613
"24h","PM","4N","Rep1",4307.872,37.0302342149539,212695.345504056
"24h","PM","4N","Rep1",2544.895,28.4616450297536,96575.8641706597
"24h","PM","4N","Rep1",1012.418,17.9516756418564,24232.7993999693
"24h","PM","4N","Rep1",1898.871,24.5851461636432,62245.3614412045
"24h","PM","4N","Rep1",624.072,14.0942643401666,11727.7809803952
"24h","PM","4N","Rep1",5461.411,41.6943774844151,303613.509108716
"24h","PM","4N","Rep1",2534.965,28.4060630962809,96011.1676491517
"24h","PM","4N","Rep1",3156.423,31.6973286867821,133400.236407358
"24h","PM","4N","Rep1",2384.435,27.5497592269451,87587.4801897344
"24h","PM","4N","Rep1",3015.301,30.9806410217715,124554.610471451
"24h","PM","4N","Rep1",719.721,15.135861706361,14524.7966975518
"24h","PM","4N","Rep1",2238.086,26.6909141830986,79648.7484805259
"24h","PM","4N","Rep1",4619.908,38.3479124550422,236218.436712466
"24h","PM","4N","Rep1",4233.652,36.7098527137031,207222.321814766
"24h","PM","4N","Rep1",1812.108,24.0169084445258,58028.3092367904
"24h","PM","4N","Rep1",3321.065,32.5135021515519,143972.605363925
"24h","PM","4N","Rep1",1281.072,20.1935109011098,34492.4551961421
"24h","PM","4N","Rep1",2917.039,30.4716647409307,118516.045925626
"24h","PM","4N","Rep1",3934.161,35.3876015030506,185627.362289124
"24h","PM","4N","Rep1",4465.719,37.7025530517337,224492.010015513
"24h","PM","4N","Rep1",8374.269,51.6295711028326,576479.889026329
"24h","PM","4N","Rep1",2531.829,28.388487117612,95833.0599339952
"24h","PM","4N","Rep1",2958.33,30.6865717471681,121041.3410624
"24h","PM","4N","Rep1",3612.194,33.9086576114976,163312.866096408
"24h","PM","4N","Rep1",675.816,14.6669326732342,13216.1970286593
"24h","PM","4N","Rep1",6782.729,46.465144958404,420213.981598094
"24h","PM","4N","Rep1",7632.595,49.2902672516286,501616.863164592
"24h","PM","4N","Rep1",4331.392,37.1311849331176,214439.623159768
"24h","PM","4N","Rep1",937.153,17.2715102051557,21581.3968043897
"24h","PM","4N","Rep1",5539.29,41.9906033469276,310130.83895147
"24h","PM","4N","Rep1",2168.048,26.2699659710666,75939.3962448519
"24h","PM","4N","Rep1",2209.862,26.5220836606381,78146.8597899532
"24h","PM","4N","Rep1",2544.373,28.4587259032992,96546.1517370066
"24h","PM","4N","Rep1",2873.134,30.2414774197753,115850.422646652
"24h","PM","4N","Rep1",4408.748,37.4612876726497,220209.836138958
"24h","PM","4N","Rep1",237.816,8.70052779391482,2758.83295711686
"24h","PM","4N","Rep1",3772.132,34.6512179813385,174278.62424851
"24h","PM","4N","Rep1",2276.764,26.9205588669209,81722.3457174483
"24h","PM","4N","Rep1",1928.664,24.7772641412803,63716.0231570376
"24h","PM","4N","Rep1",7815.008,49.8757887857968,519706.251156416
"24h","PM","4N","Rep1",490.267,12.4922709292454,8166.06425555777
"24h","PM","4N","Rep1",861.888,16.5634377827544,19034.4376849368
"24h","PM","4N","Rep1",3091.089,31.3675658566929,129279.917035199
"24h","PM","4N","Rep1",3832.762,34.9285847979783,178497.270036625
"24h","PM","4N","Rep1",1047.96,18.2640638502269,25520.0111366451
"24h","PM","4N","Rep1",1252.325,19.9656562179938,33337.9872309322
"24h","PM","4N","Rep1",705.609,14.9867381534562,14099.7030956294
"24h","PM","4N","Rep1",3085.339,31.3383775254625,128919.35783471
"24h","PM","4N","Rep1",2057.764,25.5930972067294,70219.4054406778
"24h","PM","4N","Rep1",2886.201,30.3101684557104,116641.65134272
"24h","PM","4N","Rep1",6294.552,44.7617932024394,375673.913234669
"24h","PM","4N","Rep1",2110.031,25.9160901266813,72911.6714214554
"24h","PM","4N","Rep1",237.294,8.69097383105578,2749.7545923554
"24h","PM","4N","Rep1",1276.368,20.1564022783986,34302.6491510334
"24h","PM","4N","Rep1",6624.882,45.9212960988803,405630.890589523
"24h","PM","4N","Rep1",1641.194,22.856252434411,50015.392477121
"24h","PM","4N","Rep1",2145.05,26.1302625581631,74734.2929338504
"24h","PM","4N","Rep1",2304.466,27.0838385420977,83218.3800930049
"24h","PM","4N","Rep1",2752.397,29.5992428248191,108625.156204405
"24h","PM","4N","Rep1",3361.833,32.7124545028176,146631.745411428
"24h","PM","4N","Rep1",1793.291,23.8918867841034,57126.8073906022
"24h","PM","4N","Rep1",3655.053,34.109229021274,166228.053149193
"24h","PM","4N","Rep1",2740.898,29.5373480600642,107945.144297512
"24h","PM","4N","Rep1",1727.435,23.4490860853871,54009.0293625476
"24h","PM","4N","Rep1",4782.459,39.0167141103482,248794.447396616
"24h","PM","4N","Rep1",10444.577,57.6594494953588,802971.413375849
"24h","PM","4N","Rep1",1333.862,20.6053745756995,36646.3015230556
"24h","PM","4N","Rep1",1922.914,24.740301867221,63431.2970996071
"24h","PM","4N","Rep1",4284.352,36.9290075346102,210955.823051896
"24h","PM","4N","Rep1",1188.559,19.4507089848345,30824.4202937412
"24h","PM","4N","Rep1",1858.103,24.3197975823764,60251.5851296084
"24h","PM","4N","Rep1",2473.289,28.0583737962417,92528.6230241771
"24h","PM","4N","Rep1",2895.086,30.3567866407544,117180.677344847
"24h","PM","4N","Rep1",1784.929,23.8361185354526,56727.7056284892
"24h","PM","4N","Rep1",2098.01,25.8421617577256,72289.4850524345
"24h","PM","4N","Rep1",2867.385,30.2112064140959,115502.880138243
"24h","PM","4N","Rep1",2521.375,28.3298180240653,95240.1265605702
"24h","PM","4N","Rep1",9939.152,56.2470474059163,745397.27162481
"24h","PM","4N","Rep1",10299.796,57.2584220222341,786333.421481225
"24h","PM","4N","Rep1",1953.752,24.9378943928984,64963.281394552
"24h","PM","4N","Rep1",307.854,9.89913994755225,4063.31977255167
"24h","PM","4N","Rep1",1943.821,24.8744334864467,64468.5948987445
"24h","PM","4N","Rep1",1043.256,18.2230266042871,25348.3757907762
"24h","PM","4N","Rep1",2014.905,25.325168927791,68037.0793312676
"24h","PM","4N","Rep1",3235.347,32.0911660014881,138434.743532556
"24h","PM","4N","Rep1",8339.772,51.5231198212877,572921.429384293
"24h","PM","4N","Rep1",1380.38,20.9615982379775,38579.9613009858
"24h","PM","4N","Rep1",2194.182,26.4278228896465,77316.6043782004
"24h","PM","4N","Rep1",851.957,16.4677362045754,18706.4041781886
"24h","PM","4N","Rep1",6895.104,46.8484767037884,430700.15881893
"24h","PM","4N","Rep1",3248.413,32.1559010495422,139274.195994729
"24h","PM","4N","Rep1",1153.54,19.1620245827118,29472.2157828551
"24h","PM","4N","Rep1",4086.258,36.0651676676763,196495.439871178
